Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
16:52:15 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
03/4/2022 07H,115350
03/4/2022 06H,120517
03/4/2022 05H,125095
03/4/2022 04H,145012
03/4/2022 03H,155457
03/4/2022 02H,163188
03/4/2022 01H,164358
03/4/2022 00H,158848
03/3/2022 23H,152080
03/3/2022 22H,143904
03/3/2022 21H,138732
03/3/2022 20H,136879
03/3/2022 19H,138136
03/3/2022 18H,138894
03/3/2022 17H,140691
03/3/2022 16H,146376
03/3/2022 15H,154719
03/3/2022 14H,162741
03/3/2022 13H,162361
03/3/2022 12H,151877
03/3/2022 11H,136652
03/3/2022 10H,125734
03/3/2022 09H,118919
03/3/2022 08H,118180
03/3/2022 07H,117819
03/3/2022 06H,120992
03/3/2022 05H,130628
03/3/2022 04H,137942
03/3/2022 03H,147216
03/3/2022 02H,159466
03/3/2022 01H,163571
03/3/2022 00H,156807
03/2/2022 23H,146817
03/2/2022 22H,137112
03/2/2022 21H,132275
03/2/2022 20H,130773
03/2/2022 19H,132768
03/2/2022 18H,135360
03/2/2022 17H,139947
03/2/2022 16H,148475
03/2/2022 15H,160116
03/2/2022 14H,173133
03/2/2022 13H,176360
03/2/2022 12H,165023
03/2/2022 11H,151567
03/2/2022 10H,140341
03/2/2022 09H,133070
03/2/2022 08H,131997
03/2/2022 07H,134957
03/2/2022 06H,139226
03/2/2022 05H,143739
03/2/2022 04H,155489
03/2/2022 03H,162818
03/2/2022 02H,171412
03/2/2022 01H,171928
03/2/2022 00H,166293
03/1/2022 23H,154703
03/1/2022 22H,146017
03/1/2022 21H,140493
03/1/2022 20H,139541
03/1/2022 19H,141215
03/1/2022 18H,144340
03/1/2022 17H,149541
03/1/2022 16H,161095
03/1/2022 15H,173802
03/1/2022 14H,183277
03/1/2022 13H,182694
03/1/2022 12H,169544
03/1/2022 11H,152557
03/1/2022 10H,141987
03/1/2022 09H,136774
03/1/2022 08H,132472
03/1/2022 07H,135390
03/1/2022 06H,140963
03/1/2022 05H,148469
03/1/2022 04H,156054
03/1/2022 03H,166182
03/1/2022 02H,172567
03/1/2022 01H,169640
03/1/2022 00H,163487
02/28/2022 23H,150618
02/28/2022 22H,136412
02/28/2022 21H,132152
02/28/2022 20H,130452
02/28/2022 19H,134026
02/28/2022 18H,140212
02/28/2022 17H,147893
02/28/2022 16H,158321
02/28/2022 15H,167561
02/28/2022 14H,182061
02/28/2022 13H,184634
02/28/2022 12H,172576
02/28/2022 11H,158785
02/28/2022 10H,148274
02/28/2022 09H,142652
02/28/2022 08H,140043
02/28/2022 07H,142078
02/28/2022 06H,146859
02/28/2022 05H,154569
02/28/2022 04H,163058
02/28/2022 03H,172562
02/28/2022 02H,179276
02/28/2022 01H,177231
02/28/2022 00H,163868
02/27/2022 23H,151093
02/27/2022 22H,141227
02/27/2022 21H,135299
02/27/2022 20H,133842
02/27/2022 19H,136331
02/27/2022 18H,139995
02/27/2022 17H,143679
02/27/2022 16H,150341
02/27/2022 15H,152625
02/27/2022 14H,155101
02/27/2022 13H,151750
02/27/2022 12H,148723
02/27/2022 11H,146575
02/27/2022 10H,145952
02/27/2022 09H,146339
02/27/2022 08H,149897
02/27/2022 07H,155004
02/27/2022 06H,160083
02/27/2022 05H,174436
02/27/2022 04H,172113
02/27/2022 03H,181608
02/27/2022 02H,187679
02/27/2022 01H,186665
02/27/2022 00H,177136
02/26/2022 23H,169965
02/26/2022 22H,163977
02/26/2022 21H,160162
02/26/2022 20H,160185
02/26/2022 19H,162853
02/26/2022 18H,168184
02/26/2022 17H,173048
02/26/2022 16H,178280
02/26/2022 15H,185459
02/26/2022 14H,185107
02/26/2022 13H,181451
02/26/2022 12H,175734
02/26/2022 11H,170058
02/26/2022 10H,167607
02/26/2022 09H,164632
02/26/2022 08H,166382
02/26/2022 07H,168283
02/26/2022 06H,172465
02/26/2022 05H,186410
02/26/2022 04H,186748
02/26/2022 03H,196312
02/26/2022 02H,204091
02/26/2022 01H,202178
02/26/2022 00H,194136
02/25/2022 23H,186313
02/25/2022 22H,180551
02/25/2022 21H,177717
02/25/2022 20H,178950
02/25/2022 19H,183611
02/25/2022 18H,188189
02/25/2022 17H,194070
02/25/2022 16H,197040
02/25/2022 15H,213650
02/25/2022 14H,212875
02/25/2022 13H,205824
02/25/2022 12H,192644
02/25/2022 11H,179238
02/25/2022 10H,174482
02/25/2022 09H,172010
02/25/2022 08H,173253
02/25/2022 07H,176723
02/25/2022 06H,181883
02/25/2022 05H,187126
02/25/2022 04H,201242
02/25/2022 03H,209773
02/25/2022 02H,216758
02/25/2022 01H,216188
02/25/2022 00H,204417
02/24/2022 23H,196165
02/24/2022 22H,192984
02/24/2022 21H,194679
02/24/2022 20H,198390
02/24/2022 19H,200412
02/24/2022 18H,204490
02/24/2022 17H,207910
02/24/2022 16H,214378
02/24/2022 15H,220155
02/24/2022 14H,221503
02/24/2022 13H,211930
02/24/2022 12H,200543
02/24/2022 11H,187892
02/24/2022 10H,178292
02/24/2022 09H,177084
02/24/2022 08H,176713
02/24/2022 07H,178642
02/24/2022 06H,183818
02/24/2022 05H,180961
02/24/2022 04H,198896
02/24/2022 03H,208222
02/24/2022 02H,213987
02/24/2022 01H,213040
02/24/2022 00H,202800
02/23/2022 23H,192324
02/23/2022 22H,183146
02/23/2022 21H,175522
02/23/2022 20H,174044
02/23/2022 19H,172621
02/23/2022 18H,170748
02/23/2022 17H,172889
02/23/2022 16H,174290
02/23/2022 15H,175944
02/23/2022 14H,171277
02/23/2022 13H,159252
02/23/2022 12H,146052
02/23/2022 11H,128126
02/23/2022 10H,117097
02/23/2022 09H,111075
02/23/2022 08H,110781
02/23/2022 07H,111569
02/23/2022 06H,116053
02/23/2022 05H,124080
02/23/2022 04H,133201
02/23/2022 03H,142156
02/23/2022 02H,149535
02/23/2022 01H,152243
02/23/2022 00H,148731
02/22/2022 23H,143800
02/22/2022 22H,138814
02/22/2022 21H,135990
02/22/2022 20H,136201
02/22/2022 19H,134131
02/22/2022 18H,133536
02/22/2022 17H,133456
02/22/2022 16H,133938
02/22/2022 15H,135150
02/22/2022 14H,133623
02/22/2022 13H,130098
02/22/2022 12H,121522
02/22/2022 11H,109985
02/22/2022 10H,99758
02/22/2022 09H,97328
02/22/2022 08H,98002
02/22/2022 07H,100056
02/22/2022 06H,103842
02/22/2022 05H,118129
02/22/2022 04H,122064
02/22/2022 03H,131311
02/22/2022 02H,137984
02/22/2022 01H,138143
02/22/2022 00H,134425
02/21/2022 23H,131347
02/21/2022 22H,122292
02/21/2022 21H,117588
02/21/2022 20H,113513
02/21/2022 19H,113651
02/21/2022 18H,115049
02/21/2022 17H,117785
02/21/2022 16H,119460
02/21/2022 15H,121983
02/21/2022 14H,125745
02/21/2022 13H,127868
02/21/2022 12H,122443
02/21/2022 11H,115102
02/21/2022 10H,107559
02/21/2022 09H,103433
02/21/2022 08H,101877
02/21/2022 07H,104448
02/21/2022 06H,107804
02/21/2022 05H,117000
02/21/2022 04H,118297
02/21/2022 03H,125167
02/21/2022 02H,129379
02/21/2022 01H,130503
02/21/2022 00H,125735
02/20/2022 23H,118359
02/20/2022 22H,106404
02/20/2022 21H,97618
02/20/2022 20H,95517
02/20/2022 19H,97709
02/20/2022 18H,99479
02/20/2022 17H,105035
02/20/2022 16H,113196
02/20/2022 15H,124318
02/20/2022 14H,132191
02/20/2022 13H,136254
02/20/2022 12H,135331
02/20/2022 11H,130860
02/20/2022 10H,128432
02/20/2022 09H,126819
02/20/2022 08H,126736
02/20/2022 07H,127850
02/20/2022 06H,131330
02/20/2022 05H,131200
02/20/2022 04H,142224
02/20/2022 03H,147875
02/20/2022 02H,152202
02/20/2022 01H,154277
02/20/2022 00H,146015
02/19/2022 23H,136475
02/19/2022 22H,128887
02/19/2022 21H,123384
02/19/2022 20H,124809
02/19/2022 19H,128844
02/19/2022 18H,135385
02/19/2022 17H,143227
02/19/2022 16H,152857
02/19/2022 15H,163908
02/19/2022 14H,169856
02/19/2022 13H,167952
02/19/2022 12H,161589
02/19/2022 11H,154760
02/19/2022 10H,148431
02/19/2022 09H,147274
02/19/2022 08H,149473
02/19/2022 07H,151130
02/19/2022 06H,152677
02/19/2022 05H,148910
02/19/2022 04H,163137
02/19/2022 03H,168494
02/19/2022 02H,174452
02/19/2022 01H,173535
02/19/2022 00H,164247
02/18/2022 23H,153452
02/18/2022 22H,145184
02/18/2022 21H,139628
02/18/2022 20H,139996
02/18/2022 19H,142703
02/18/2022 18H,147885
02/18/2022 17H,152906
02/18/2022 16H,161918
02/18/2022 15H,171615
02/18/2022 14H,176765
02/18/2022 13H,168397
02/18/2022 12H,154761
02/18/2022 11H,142339
02/18/2022 10H,133682
02/18/2022 09H,128378
02/18/2022 08H,127998
02/18/2022 07H,129642
02/18/2022 06H,135762
02/18/2022 05H,143170
02/18/2022 04H,152709
02/18/2022 03H,155607
02/18/2022 02H,166444
02/18/2022 01H,163402
02/18/2022 00H,151415
02/17/2022 23H,141172
02/17/2022 22H,132645
02/17/2022 21H,124270
02/17/2022 20H,122928
02/17/2022 19H,120477
02/17/2022 18H,118572
02/17/2022 17H,119709
02/17/2022 16H,120978
02/17/2022 15H,124417
02/17/2022 14H,125728
02/17/2022 13H,123714
02/17/2022 12H,116262
02/17/2022 11H,106312
02/17/2022 10H,97178
02/17/2022 09H,95300
02/17/2022 08H,98013
02/17/2022 07H,100505
02/17/2022 06H,106208
02/17/2022 05H,116929
02/17/2022 04H,117212
02/17/2022 03H,125060
02/17/2022 02H,129549
02/17/2022 01H,130574
02/17/2022 00H,128148
02/16/2022 23H,123608
02/16/2022 22H,116320
02/16/2022 21H,114090
02/16/2022 20H,111784
02/16/2022 19H,110557
02/16/2022 18H,111205
02/16/2022 17H,112812
02/16/2022 16H,118582
02/16/2022 15H,126136
02/16/2022 14H,131520
02/16/2022 13H,138390
02/16/2022 12H,133524
02/16/2022 11H,123147
02/16/2022 10H,115547
02/16/2022 09H,111300
02/16/2022 08H,111767
02/16/2022 07H,112791
02/16/2022 06H,117175
02/16/2022 05H,130269
02/16/2022 04H,128509
02/16/2022 03H,137178
02/16/2022 02H,143070
02/16/2022 01H,143240
02/16/2022 00H,138539
02/15/2022 23H,131222
02/15/2022 22H,122626
02/15/2022 21H,117010
02/15/2022 20H,117235
02/15/2022 19H,122463
02/15/2022 18H,127616
02/15/2022 17H,134167
02/15/2022 16H,145574
02/15/2022 15H,158439
02/15/2022 14H,171436
02/15/2022 13H,177453
02/15/2022 12H,170953
02/15/2022 11H,155384
02/15/2022 10H,145014
02/15/2022 09H,140205
02/15/2022 08H,141688
02/15/2022 07H,144004
02/15/2022 06H,147282
02/15/2022 05H,150703
02/15/2022 04H,158179
02/15/2022 03H,166039
02/15/2022 02H,173185
02/15/2022 01H,174936
02/15/2022 00H,169802
02/14/2022 23H,159965
02/14/2022 22H,147960
02/14/2022 21H,143248
02/14/2022 20H,145318
02/14/2022 19H,149908
02/14/2022 18H,155196
02/14/2022 17H,162192
02/14/2022 16H,173692
02/14/2022 15H,185824
02/14/2022 14H,198162
02/14/2022 13H,199243
02/14/2022 12H,186124
02/14/2022 11H,168446
02/14/2022 10H,154123
02/14/2022 09H,149271
02/14/2022 08H,147289
02/14/2022 07H,147469
02/14/2022 06H,150114
02/14/2022 05H,151096
02/14/2022 04H,163006
02/14/2022 03H,167206
02/14/2022 02H,170103
02/14/2022 01H,169476
02/14/2022 00H,162260
02/13/2022 23H,152582
02/13/2022 22H,145873
02/13/2022 21H,143248
02/13/2022 20H,145809
02/13/2022 19H,149001
02/13/2022 18H,151715
02/13/2022 17H,155718
02/13/2022 16H,162028
02/13/2022 15H,167951
02/13/2022 14H,168378
02/13/2022 13H,159556
02/13/2022 12H,150362
02/13/2022 11H,143491
02/13/2022 10H,140236
02/13/2022 09H,139408
02/13/2022 08H,141770
02/13/2022 07H,144532
02/13/2022 06H,150907
02/13/2022 05H,145116
02/13/2022 04H,159435
02/13/2022 03H,168445
02/13/2022 02H,174048
02/13/2022 01H,172365
02/13/2022 00H,158571
02/12/2022 23H,146583
02/12/2022 22H,138212
02/12/2022 21H,131011
02/12/2022 20H,127703
02/12/2022 19H,127214
02/12/2022 18H,128434
02/12/2022 17H,131284
02/12/2022 16H,134256
02/12/2022 15H,139864
02/12/2022 14H,137718
02/12/2022 13H,130108
02/12/2022 12H,120511
02/12/2022 11H,111919
02/12/2022 10H,107711
02/12/2022 09H,104633
02/12/2022 08H,104676
02/12/2022 07H,105753
02/12/2022 06H,109144
02/12/2022 05H,119490
02/12/2022 04H,120825
02/12/2022 03H,127034
02/12/2022 02H,133288
02/12/2022 01H,134152
02/12/2022 00H,128628
02/11/2022 23H,123355
02/11/2022 22H,114902
02/11/2022 21H,111115
02/11/2022 20H,109019
02/11/2022 19H,109126
02/11/2022 18H,112566
02/11/2022 17H,120044
02/11/2022 16H,129963
02/11/2022 15H,141802
02/11/2022 14H,149675
02/11/2022 13H,155374
02/11/2022 12H,147987
02/11/2022 11H,135257
02/11/2022 10H,127654
02/11/2022 09H,122612
02/11/2022 08H,121853
02/11/2022 07H,123337
02/11/2022 06H,129330
02/11/2022 05H,134136
02/11/2022 04H,147503
02/11/2022 03H,157330
02/11/2022 02H,165012
02/11/2022 01H,165832
02/11/2022 00H,158251
02/10/2022 23H,145968
02/10/2022 22H,137329
02/10/2022 21H,130427
02/10/2022 20H,130885
02/10/2022 19H,134919
02/10/2022 18H,138739
02/10/2022 17H,145549
02/10/2022 16H,157738
02/10/2022 15H,172393
02/10/2022 14H,187484
02/10/2022 13H,190534
02/10/2022 12H,178352
02/10/2022 11H,162488
02/10/2022 10H,150129
02/10/2022 09H,142483
02/10/2022 08H,140232
02/10/2022 07H,138208
02/10/2022 06H,141535
02/10/2022 05H,152177
02/10/2022 04H,156977
02/10/2022 03H,166185
02/10/2022 02H,173440
02/10/2022 01H,173573
02/10/2022 00H,162946
02/9/2022 23H,148182
02/9/2022 22H,136206
02/9/2022 21H,128026
02/9/2022 20H,124724
02/9/2022 19H,127489
02/9/2022 18H,134276
02/9/2022 17H,144028
02/9/2022 16H,157781
02/9/2022 15H,175791
02/9/2022 14H,194775
02/9/2022 13H,197572
02/9/2022 12H,186266
02/9/2022 11H,169834
02/9/2022 10H,158697
02/9/2022 09H,152864
02/9/2022 08H,150022
02/9/2022 07H,149176
02/9/2022 06H,151531
02/9/2022 05H,154650
02/9/2022 04H,162063
02/9/2022 03H,169043
02/9/2022 02H,177263
02/9/2022 01H,177788
02/9/2022 00H,166592
02/8/2022 23H,153793
02/8/2022 22H,144615
02/8/2022 21H,141027
02/8/2022 20H,134156
02/8/2022 19H,146131
02/8/2022 18H,150757
02/8/2022 17H,158753
02/8/2022 16H,169378
02/8/2022 15H,180084
02/8/2022 14H,188569
02/8/2022 13H,185820
02/8/2022 12H,174121
02/8/2022 11H,157794
02/8/2022 10H,148861
02/8/2022 09H,144390
02/8/2022 08H,142992
02/8/2022 07H,145433
02/8/2022 06H,151452
02/8/2022 05H,158431
02/8/2022 04H,171695
02/8/2022 03H,182406
02/8/2022 02H,191768
02/8/2022 01H,194463
02/8/2022 00H,182939
02/7/2022 23H,167918
02/7/2022 22H,161304
02/7/2022 21H,158838
02/7/2022 20H,160930
02/7/2022 19H,163754
02/7/2022 18H,170567
02/7/2022 17H,177110
02/7/2022 16H,186966
02/7/2022 15H,196401
02/7/2022 14H,202733
02/7/2022 13H,195194
02/7/2022 12H,181386
02/7/2022 11H,164777
02/7/2022 10H,153598
02/7/2022 09H,149694
02/7/2022 08H,145834
02/7/2022 07H,146455
02/7/2022 06H,147353
02/7/2022 05H,153251
02/7/2022 04H,158462
02/7/2022 03H,163989
02/7/2022 02H,167787
02/7/2022 01H,167224
02/7/2022 00H,156665
02/6/2022 23H,143259
02/6/2022 22H,133982
02/6/2022 21H,127869
02/6/2022 20H,128934
02/6/2022 19H,130749
02/6/2022 18H,135122
02/6/2022 17H,142762
02/6/2022 16H,153129
02/6/2022 15H,165842
02/6/2022 14H,172682
02/6/2022 13H,170615
02/6/2022 12H,165445
02/6/2022 11H,159104
02/6/2022 10H,155584
02/6/2022 09H,152746
02/6/2022 08H,152350
02/6/2022 07H,152753
02/6/2022 06H,155762
02/6/2022 05H,159654
02/6/2022 04H,162220
02/6/2022 03H,165994
02/6/2022 02H,168877
02/6/2022 01H,166648
02/6/2022 00H,159456
02/5/2022 23H,149422
02/5/2022 22H,140219
02/5/2022 21H,135564
02/5/2022 20H,135873
02/5/2022 19H,139359
02/5/2022 18H,146585
02/5/2022 17H,156533
02/5/2022 16H,167812
02/5/2022 15H,182647
02/5/2022 14H,189443
02/5/2022 13H,186073
02/5/2022 12H,179665
02/5/2022 11H,172807
02/5/2022 10H,169316
02/5/2022 09H,168302
02/5/2022 08H,169470
02/5/2022 07H,172778
02/5/2022 06H,177282
02/5/2022 05H,181255
02/5/2022 04H,191926
02/5/2022 03H,199777
02/5/2022 02H,205820
02/5/2022 01H,204661
02/5/2022 00H,193427
02/4/2022 23H,181342
02/4/2022 22H,176050
02/4/2022 21H,176174
02/4/2022 20H,176811
02/4/2022 19H,179937
02/4/2022 18H,185972
02/4/2022 17H,189873
02/4/2022 16H,192470
02/4/2022 15H,198262
02/4/2022 14H,194070
02/4/2022 13H,183416
02/4/2022 12H,173249
02/4/2022 11H,161025
02/4/2022 10H,152424
02/4/2022 09H,148302
02/4/2022 08H,148583
02/4/2022 07H,153334
02/4/2022 06H,160422
02/4/2022 05H,170033
02/4/2022 04H,176964
02/4/2022 03H,187177
02/4/2022 02H,194546
02/4/2022 01H,194404
02/4/2022 00H,187161
02/3/2022 23H,175582
02/3/2022 22H,168023
02/3/2022 21H,162701
02/3/2022 20H,161008
02/3/2022 19H,162976
02/3/2022 18H,164526
02/3/2022 17H,166126
02/3/2022 16H,172000
02/3/2022 15H,176725
02/3/2022 14H,173720
02/3/2022 13H,167874
02/3/2022 12H,159325
02/3/2022 11H,148326
02/3/2022 10H,138323
02/3/2022 09H,134768
02/3/2022 08H,134894
02/3/2022 07H,138956
02/3/2022 06H,144195
02/3/2022 05H,152502
02/3/2022 04H,157154
02/3/2022 03H,164794
02/3/2022 02H,171409
02/3/2022 01H,171169
02/3/2022 00H,163566
02/2/2022 23H,157599
02/2/2022 22H,147210
02/2/2022 21H,142290
02/2/2022 20H,138814
02/2/2022 19H,137668
02/2/2022 18H,140092
02/2/2022 17H,145906
02/2/2022 16H,153222
02/2/2022 15H,160606
02/2/2022 14H,162028
02/2/2022 13H,161679
02/2/2022 12H,151910
02/2/2022 11H,140485
02/2/2022 10H,132489
02/2/2022 09H,128214
02/2/2022 08H,125092
02/2/2022 07H,125687
02/2/2022 06H,129984
02/2/2022 05H,131707
02/2/2022 04H,142274
02/2/2022 03H,150272
02/2/2022 02H,156436
02/2/2022 01H,159246
02/2/2022 00H,153761
02/1/2022 23H,145980
02/1/2022 22H,137193
02/1/2022 21H,131288
02/1/2022 20H,128565
02/1/2022 19H,127736
02/1/2022 18H,131892
02/1/2022 17H,136903
02/1/2022 16H,146481
02/1/2022 15H,156721
02/1/2022 14H,165789
02/1/2022 13H,171020
02/1/2022 12H,159386
02/1/2022 11H,144560
02/1/2022 10H,135882
02/1/2022 09H,132482
02/1/2022 08H,131775
02/1/2022 07H,130459
02/1/2022 06H,130733
02/1/2022 05H,139073
02/1/2022 04H,143953
02/1/2022 03H,151290
02/1/2022 02H,159629
02/1/2022 01H,163929
02/1/2022 00H,160342
01/31/2022 23H,149301
01/31/2022 22H,131005
01/31/2022 21H,130136
01/31/2022 20H,134505
01/31/2022 19H,133272
01/31/2022 18H,147833
01/31/2022 17H,159666
01/31/2022 16H,171722
01/31/2022 15H,188781
01/31/2022 14H,201615
01/31/2022 13H,198416
01/31/2022 12H,182396
01/31/2022 11H,165642
01/31/2022 10H,153290
01/31/2022 09H,147644
01/31/2022 08H,144222
01/31/2022 07H,145166
01/31/2022 06H,148698
01/31/2022 05H,156967
01/31/2022 04H,163422
01/31/2022 03H,168246
01/31/2022 02H,175875
01/31/2022 01H,175749
01/31/2022 00H,163966
01/30/2022 23H,147795
01/30/2022 22H,136525
01/30/2022 21H,130989
01/30/2022 20H,130767
01/30/2022 19H,135386
01/30/2022 18H,142155
01/30/2022 17H,151718
01/30/2022 16H,166928
01/30/2022 15H,181666
01/30/2022 14H,189079
01/30/2022 13H,186221
01/30/2022 12H,177609
01/30/2022 11H,168302
01/30/2022 10H,164053
01/30/2022 09H,161278
01/30/2022 08H,161372
01/30/2022 07H,160752
01/30/2022 06H,162318
01/30/2022 05H,163135
01/30/2022 04H,170339
01/30/2022 03H,177743
01/30/2022 02H,180480
01/30/2022 01H,181482
01/30/2022 00H,170547
01/29/2022 23H,156489
01/29/2022 22H,144499
01/29/2022 21H,141753
01/29/2022 20H,140771
01/29/2022 19H,147519
01/29/2022 18H,157232
01/29/2022 17H,168840
01/29/2022 16H,176463
01/29/2022 15H,186698
01/29/2022 14H,192130
01/29/2022 13H,186356
01/29/2022 12H,178216
01/29/2022 11H,171671
01/29/2022 10H,167222
01/29/2022 09H,164471
01/29/2022 08H,165314
01/29/2022 07H,169721
01/29/2022 06H,175577
01/29/2022 05H,178818
01/29/2022 04H,192038
01/29/2022 03H,199089
01/29/2022 02H,204414
01/29/2022 01H,202420
01/29/2022 00H,191838
01/28/2022 23H,176047
01/28/2022 22H,166463
01/28/2022 21H,162020
01/28/2022 20H,160768
01/28/2022 19H,164816
01/28/2022 18H,171140
01/28/2022 17H,178113
01/28/2022 16H,186123
01/28/2022 15H,193862
01/28/2022 14H,193693
01/28/2022 13H,185139
01/28/2022 12H,173395
01/28/2022 11H,159892
01/28/2022 10H,152007
01/28/2022 09H,146259
01/28/2022 08H,143516
01/28/2022 07H,144027
01/28/2022 06H,146447
01/28/2022 05H,154088
01/28/2022 04H,162103
01/28/2022 03H,172503
01/28/2022 02H,180170
01/28/2022 01H,181331
01/28/2022 00H,173686
01/27/2022 23H,163493
01/27/2022 22H,154465
01/27/2022 21H,152430
01/27/2022 20H,152259
01/27/2022 19H,156475
01/27/2022 18H,163728
01/27/2022 17H,174347
01/27/2022 16H,188956
01/27/2022 15H,200191
01/27/2022 14H,207209
01/27/2022 13H,205523
01/27/2022 12H,194767
01/27/2022 11H,181876
01/27/2022 10H,170023
01/27/2022 09H,164533
01/27/2022 08H,162931
01/27/2022 07H,164518
01/27/2022 06H,170206
01/27/2022 05H,178760
01/27/2022 04H,185818
01/27/2022 03H,195160
01/27/2022 02H,200942
01/27/2022 01H,201353
01/27/2022 00H,192735
01/26/2022 23H,181677
01/26/2022 22H,169756
01/26/2022 21H,164085
01/26/2022 20H,164826
01/26/2022 19H,169072
01/26/2022 18H,176837
01/26/2022 17H,184756
01/26/2022 16H,198565
01/26/2022 15H,210753
01/26/2022 14H,218144
01/26/2022 13H,214439
01/26/2022 12H,198400
01/26/2022 11H,181585
01/26/2022 10H,170429
01/26/2022 09H,163659
01/26/2022 08H,161772
01/26/2022 07H,161117
01/26/2022 06H,164088
01/26/2022 05H,164074
01/26/2022 04H,176804
01/26/2022 03H,182988
01/26/2022 02H,189033
01/26/2022 01H,190749
01/26/2022 00H,183166
01/25/2022 23H,173256
01/25/2022 22H,164201
01/25/2022 21H,160352
01/25/2022 20H,160872
01/25/2022 19H,163563
01/25/2022 18H,166794
01/25/2022 17H,172658
01/25/2022 16H,183817
01/25/2022 15H,190986
01/25/2022 14H,190926
01/25/2022 13H,183819
01/25/2022 12H,171315
01/25/2022 11H,159820
01/25/2022 10H,150536
01/25/2022 09H,147524
01/25/2022 08H,147366
01/25/2022 07H,149653
01/25/2022 06H,154601
01/25/2022 05H,162838
01/25/2022 04H,171937
01/25/2022 03H,180935
01/25/2022 02H,187680
01/25/2022 01H,190793
01/25/2022 00H,180785
01/24/2022 23H,166132
01/24/2022 22H,155815
01/24/2022 21H,149792
01/24/2022 20H,150267
01/24/2022 19H,153136
01/24/2022 18H,158638
01/24/2022 17H,169017
01/24/2022 16H,181365
01/24/2022 15H,195019
01/24/2022 14H,200311
01/24/2022 13H,197141
01/24/2022 12H,183122
01/24/2022 11H,166549
01/24/2022 10H,156137
01/24/2022 09H,151493
01/24/2022 08H,150706
01/24/2022 07H,153325
01/24/2022 06H,156390
01/24/2022 05H,160803
01/24/2022 04H,168470
01/24/2022 03H,171791
01/24/2022 02H,180533
01/24/2022 01H,184478
01/24/2022 00H,174363
01/23/2022 23H,161806
01/23/2022 22H,152140
01/23/2022 21H,148642
01/23/2022 20H,149939
01/23/2022 19H,153457
01/23/2022 18H,160568
01/23/2022 17H,168514
01/23/2022 16H,176103
01/23/2022 15H,182260
01/23/2022 14H,183750
01/23/2022 13H,178628
01/23/2022 12H,173104
