Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
17:18:27 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
03/3/2022 19H,27084
03/3/2022 18H,23579
03/3/2022 17H,23553
03/3/2022 16H,24386
03/3/2022 15H,29275
03/3/2022 14H,32948
03/3/2022 13H,36077
03/3/2022 12H,39739
03/3/2022 11H,42737
03/3/2022 10H,45442
03/3/2022 09H,48531
03/3/2022 08H,52240
03/3/2022 07H,55680
03/3/2022 06H,57814
03/3/2022 05H,54070
03/3/2022 04H,57334
03/3/2022 03H,53709
03/3/2022 02H,45215
03/3/2022 01H,36402
03/3/2022 00H,30832
03/2/2022 23H,28448
03/2/2022 22H,27194
03/2/2022 21H,25795
03/2/2022 20H,22810
03/2/2022 19H,18339
03/2/2022 18H,14701
03/2/2022 17H,13164
03/2/2022 16H,13533
03/2/2022 15H,18783
03/2/2022 14H,23029
03/2/2022 13H,24046
03/2/2022 12H,26264
03/2/2022 11H,29999
03/2/2022 10H,33719
03/2/2022 09H,35649
03/2/2022 08H,35834
03/2/2022 07H,35456
03/2/2022 06H,34253
03/2/2022 05H,37947
03/2/2022 04H,32887
03/2/2022 03H,30731
03/2/2022 02H,27420
03/2/2022 01H,22403
03/2/2022 00H,19261
03/1/2022 23H,19279
03/1/2022 22H,19267
03/1/2022 21H,18773
03/1/2022 20H,17519
03/1/2022 19H,17216
03/1/2022 18H,17902
03/1/2022 17H,19333
03/1/2022 16H,22843
03/1/2022 15H,31783
03/1/2022 14H,38053
03/1/2022 13H,40333
03/1/2022 12H,43873
03/1/2022 11H,48697
03/1/2022 10H,51978
03/1/2022 09H,54899
03/1/2022 08H,56796
03/1/2022 07H,57568
03/1/2022 06H,56947
03/1/2022 05H,51252
03/1/2022 04H,53396
03/1/2022 03H,50392
03/1/2022 02H,44019
03/1/2022 01H,38671
03/1/2022 00H,36435
02/28/2022 23H,37059
02/28/2022 22H,38232
02/28/2022 21H,40347
02/28/2022 20H,40289
02/28/2022 19H,37208
02/28/2022 18H,33909
02/28/2022 17H,32182
02/28/2022 16H,34887
02/28/2022 15H,45428
02/28/2022 14H,49818
02/28/2022 13H,50465
02/28/2022 12H,51026
02/28/2022 11H,52608
02/28/2022 10H,52506
02/28/2022 09H,51607
02/28/2022 08H,51132
02/28/2022 07H,50476
02/28/2022 06H,48890
02/28/2022 05H,50928
02/28/2022 04H,41741
02/28/2022 03H,35440
02/28/2022 02H,28931
02/28/2022 01H,24455
02/28/2022 00H,24077
02/27/2022 23H,27583
02/27/2022 22H,29617
02/27/2022 21H,31207
02/27/2022 20H,32088
02/27/2022 19H,31390
02/27/2022 18H,30476
02/27/2022 17H,29208
02/27/2022 16H,30549
02/27/2022 15H,39916
02/27/2022 14H,45626
02/27/2022 13H,47313
02/27/2022 12H,47869
02/27/2022 11H,47855
02/27/2022 10H,47451
02/27/2022 09H,45713
02/27/2022 08H,44719
02/27/2022 07H,43701
02/27/2022 06H,43183
02/27/2022 05H,39647
02/27/2022 04H,43421
02/27/2022 03H,41928
02/27/2022 02H,40110
02/27/2022 01H,37388
02/27/2022 00H,35574
02/26/2022 23H,36046
02/26/2022 22H,35098
02/26/2022 21H,33027
02/26/2022 20H,31025
02/26/2022 19H,27913
02/26/2022 18H,25771
02/26/2022 17H,26098
02/26/2022 16H,29720
02/26/2022 15H,33964
02/26/2022 14H,36966
02/26/2022 13H,37655
02/26/2022 12H,38015
02/26/2022 11H,38195
02/26/2022 10H,38669
02/26/2022 09H,39037
02/26/2022 08H,39047
02/26/2022 07H,39316
02/26/2022 06H,38769
02/26/2022 05H,37550
02/26/2022 04H,38000
02/26/2022 03H,35536
02/26/2022 02H,31122
02/26/2022 01H,28190
02/26/2022 00H,25765
02/25/2022 23H,23987
02/25/2022 22H,24028
02/25/2022 21H,23838
02/25/2022 20H,23445
02/25/2022 19H,21562
02/25/2022 18H,19883
02/25/2022 17H,19720
02/25/2022 16H,20583
02/25/2022 15H,22423
02/25/2022 14H,24744
02/25/2022 13H,25748
02/25/2022 12H,26685
02/25/2022 11H,26417
02/25/2022 10H,26406
02/25/2022 09H,26208
02/25/2022 08H,26804
02/25/2022 07H,27593
02/25/2022 06H,28902
02/25/2022 05H,29581
02/25/2022 04H,29032
02/25/2022 03H,29394
02/25/2022 02H,28714
02/25/2022 01H,28564
02/25/2022 00H,29522
02/24/2022 23H,29907
02/24/2022 22H,27629
02/24/2022 21H,21727
02/24/2022 20H,18848
02/24/2022 19H,18677
02/24/2022 18H,17010
02/24/2022 17H,16745
02/24/2022 16H,16723
02/24/2022 15H,17801
02/24/2022 14H,18718
02/24/2022 13H,19470
02/24/2022 12H,19881
02/24/2022 11H,20337
02/24/2022 10H,20392
02/24/2022 09H,20142
02/24/2022 08H,21216
02/24/2022 07H,22587
02/24/2022 06H,25203
02/24/2022 05H,35722
02/24/2022 04H,31804
02/24/2022 03H,33142
02/24/2022 02H,33497
02/24/2022 01H,31234
02/24/2022 00H,31970
02/23/2022 23H,33369
02/23/2022 22H,34255
02/23/2022 21H,35767
02/23/2022 20H,35860
02/23/2022 19H,37304
02/23/2022 18H,39561
02/23/2022 17H,43729
02/23/2022 16H,49811
02/23/2022 15H,55105
02/23/2022 14H,59943
02/23/2022 13H,64564
02/23/2022 12H,67300
02/23/2022 11H,71435
02/23/2022 10H,74035
02/23/2022 09H,76329
02/23/2022 08H,78012
02/23/2022 07H,79716
02/23/2022 06H,81947
02/23/2022 05H,81282
02/23/2022 04H,84167
02/23/2022 03H,84110
02/23/2022 02H,83754
02/23/2022 01H,82166
02/23/2022 00H,77170
02/22/2022 23H,74680
02/22/2022 22H,72069
02/22/2022 21H,69395
02/22/2022 20H,68315
02/22/2022 19H,67745
02/22/2022 18H,67349
02/22/2022 17H,67781
02/22/2022 16H,67848
02/22/2022 15H,69759
02/22/2022 14H,72554
02/22/2022 13H,73837
02/22/2022 12H,74103
02/22/2022 11H,74822
02/22/2022 10H,75832
02/22/2022 09H,77395
02/22/2022 08H,78953
02/22/2022 07H,80720
02/22/2022 06H,82703
02/22/2022 05H,85725
02/22/2022 04H,86394
02/22/2022 03H,87111
02/22/2022 02H,85118
02/22/2022 01H,83188
02/22/2022 00H,81309
02/21/2022 23H,77819
02/21/2022 22H,77694
02/21/2022 21H,77579
02/21/2022 20H,76837
02/21/2022 19H,73927
02/21/2022 18H,70925
02/21/2022 17H,69952
02/21/2022 16H,71258
02/21/2022 15H,77462
02/21/2022 14H,80241
02/21/2022 13H,81139
02/21/2022 12H,82340
02/21/2022 11H,82059
02/21/2022 10H,81568
02/21/2022 09H,81642
02/21/2022 08H,81880
02/21/2022 07H,80989
02/21/2022 06H,81403
02/21/2022 05H,81680
02/21/2022 04H,83530
02/21/2022 03H,84441
02/21/2022 02H,82436
02/21/2022 01H,76813
02/21/2022 00H,73405
02/20/2022 23H,70912
02/20/2022 22H,69989
02/20/2022 21H,69313
02/20/2022 20H,68489
02/20/2022 19H,70897
02/20/2022 18H,75493
02/20/2022 17H,77734
02/20/2022 16H,79805
02/20/2022 15H,83232
02/20/2022 14H,85619
02/20/2022 13H,84958
02/20/2022 12H,85226
02/20/2022 11H,84826
02/20/2022 10H,84342
02/20/2022 09H,84104
02/20/2022 08H,84324
02/20/2022 07H,84040
02/20/2022 06H,84051
02/20/2022 05H,86398
02/20/2022 04H,82828
02/20/2022 03H,79909
02/20/2022 02H,74554
02/20/2022 01H,68919
02/20/2022 00H,66352
02/19/2022 23H,63407
02/19/2022 22H,60674
02/19/2022 21H,56933
02/19/2022 20H,53424
02/19/2022 19H,49655
02/19/2022 18H,45697
02/19/2022 17H,42282
02/19/2022 16H,42518
02/19/2022 15H,46963
02/19/2022 14H,50902
02/19/2022 13H,51747
02/19/2022 12H,54006
02/19/2022 11H,55659
02/19/2022 10H,56543
02/19/2022 09H,57178
02/19/2022 08H,57899
02/19/2022 07H,58283
02/19/2022 06H,59646
02/19/2022 05H,58714
02/19/2022 04H,59591
02/19/2022 03H,57282
02/19/2022 02H,54504
02/19/2022 01H,52170
02/19/2022 00H,51231
02/18/2022 23H,51744
02/18/2022 22H,52074
02/18/2022 21H,51715
02/18/2022 20H,51809
02/18/2022 19H,51325
02/18/2022 18H,51610
02/18/2022 17H,51724
02/18/2022 16H,53254
02/18/2022 15H,58460
02/18/2022 14H,58900
02/18/2022 13H,57816
02/18/2022 12H,57435
02/18/2022 11H,56967
02/18/2022 10H,56067
02/18/2022 09H,56445
02/18/2022 08H,54904
02/18/2022 07H,54756
02/18/2022 06H,52754
02/18/2022 05H,51966
02/18/2022 04H,48042
02/18/2022 03H,46473
02/18/2022 02H,47672
02/18/2022 01H,48194
02/18/2022 00H,53913
02/17/2022 23H,60343
02/17/2022 22H,66044
02/17/2022 21H,73756
02/17/2022 20H,74996
02/17/2022 19H,76095
02/17/2022 18H,76766
02/17/2022 17H,76929
02/17/2022 16H,78602
02/17/2022 15H,79667
02/17/2022 14H,80795
02/17/2022 13H,81302
02/17/2022 12H,79563
02/17/2022 11H,77848
02/17/2022 10H,77368
02/17/2022 09H,77049
02/17/2022 08H,76574
02/17/2022 07H,77668
02/17/2022 06H,79809
02/17/2022 05H,83477
02/17/2022 04H,87327
02/17/2022 03H,89040
02/17/2022 02H,89207
02/17/2022 01H,87777
02/17/2022 00H,85914
02/16/2022 23H,81411
02/16/2022 22H,77976
02/16/2022 21H,75246
02/16/2022 20H,74956
02/16/2022 19H,76085
02/16/2022 18H,78963
02/16/2022 17H,80697
02/16/2022 16H,82646
02/16/2022 15H,84452
02/16/2022 14H,87109
02/16/2022 13H,86951
02/16/2022 12H,85312
02/16/2022 11H,84689
02/16/2022 10H,85831
02/16/2022 09H,85906
02/16/2022 08H,85891
02/16/2022 07H,85936
02/16/2022 06H,86655
02/16/2022 05H,79517
02/16/2022 04H,87654
02/16/2022 03H,86832
02/16/2022 02H,86079
02/16/2022 01H,84518
02/16/2022 00H,82662
02/15/2022 23H,81280
02/15/2022 22H,79773
02/15/2022 21H,78745
02/15/2022 20H,77175
02/15/2022 19H,75713
02/15/2022 18H,74409
02/15/2022 17H,73057
02/15/2022 16H,72298
02/15/2022 15H,75646
02/15/2022 14H,78531
02/15/2022 13H,78821
02/15/2022 12H,77287
02/15/2022 11H,75792
02/15/2022 10H,74844
02/15/2022 09H,73359
02/15/2022 08H,71364
02/15/2022 07H,68910
02/15/2022 06H,68072
02/15/2022 05H,67221
02/15/2022 04H,67042
02/15/2022 03H,64732
02/15/2022 02H,56863
02/15/2022 01H,46232
02/15/2022 00H,40760
02/14/2022 23H,37089
02/14/2022 22H,35667
02/14/2022 21H,33150
02/14/2022 20H,30949
02/14/2022 19H,30672
02/14/2022 18H,32036
02/14/2022 17H,35330
02/14/2022 16H,39872
02/14/2022 15H,48908
02/14/2022 14H,51089
02/14/2022 13H,51909
02/14/2022 12H,52691
02/14/2022 11H,53967
02/14/2022 10H,54200
02/14/2022 09H,54848
02/14/2022 08H,55763
02/14/2022 07H,55602
02/14/2022 06H,53397
02/14/2022 05H,51492
02/14/2022 04H,49198
02/14/2022 03H,43380
02/14/2022 02H,37463
02/14/2022 01H,32301
02/14/2022 00H,30916
02/13/2022 23H,31424
02/13/2022 22H,30220
02/13/2022 21H,26735
02/13/2022 20H,24340
02/13/2022 19H,22364
02/13/2022 18H,23487
02/13/2022 17H,25462
02/13/2022 16H,28667
02/13/2022 15H,37625
02/13/2022 14H,43677
02/13/2022 13H,46989
02/13/2022 12H,48362
02/13/2022 11H,49319
02/13/2022 10H,49031
02/13/2022 09H,47516
02/13/2022 08H,45205
02/13/2022 07H,42038
02/13/2022 06H,38448
02/13/2022 05H,42968
02/13/2022 04H,32365
02/13/2022 03H,29031
02/13/2022 02H,25395
02/13/2022 01H,23575
02/13/2022 00H,26556
02/12/2022 23H,29587
02/12/2022 22H,29951
02/12/2022 21H,30846
02/12/2022 20H,32874
02/12/2022 19H,35386
02/12/2022 18H,38404
02/12/2022 17H,40223
02/12/2022 16H,44061
02/12/2022 15H,50415
02/12/2022 14H,56337
02/12/2022 13H,61312
02/12/2022 12H,66109
02/12/2022 11H,68805
02/12/2022 10H,71373
02/12/2022 09H,74319
02/12/2022 08H,76703
02/12/2022 07H,78707
02/12/2022 06H,78761
02/12/2022 05H,78356
02/12/2022 04H,81753
02/12/2022 03H,83133
02/12/2022 02H,82831
02/12/2022 01H,82428
02/12/2022 00H,81015
02/11/2022 23H,77961
02/11/2022 22H,74894
02/11/2022 21H,73747
02/11/2022 20H,73760
02/11/2022 19H,74168
02/11/2022 18H,74307
02/11/2022 17H,74221
02/11/2022 16H,74447
02/11/2022 15H,78740
02/11/2022 14H,80375
02/11/2022 13H,79336
02/11/2022 12H,77897
02/11/2022 11H,77316
02/11/2022 10H,77819
02/11/2022 09H,78101
02/11/2022 08H,77794
02/11/2022 07H,76345
02/11/2022 06H,74219
02/11/2022 05H,70511
02/11/2022 04H,68406
02/11/2022 03H,65124
02/11/2022 02H,60942
02/11/2022 01H,56709
02/11/2022 00H,53924
02/10/2022 23H,52690
02/10/2022 22H,50568
02/10/2022 21H,46762
02/10/2022 20H,44374
02/10/2022 19H,42449
02/10/2022 18H,41144
02/10/2022 17H,39361
02/10/2022 16H,40183
02/10/2022 15H,45536
02/10/2022 14H,46489
02/10/2022 13H,46938
02/10/2022 12H,48534
02/10/2022 11H,49923
02/10/2022 10H,53724
02/10/2022 09H,55208
02/10/2022 08H,54018
02/10/2022 07H,55658
02/10/2022 06H,54581
02/10/2022 05H,53957
02/10/2022 04H,53457
02/10/2022 03H,52143
02/10/2022 02H,50188
02/10/2022 01H,47477
02/10/2022 00H,46819
02/9/2022 23H,48350
02/9/2022 22H,48903
02/9/2022 21H,50655
02/9/2022 20H,51543
02/9/2022 19H,50801
02/9/2022 18H,48719
02/9/2022 17H,46136
02/9/2022 16H,49749
02/9/2022 15H,57148
02/9/2022 14H,59272
02/9/2022 13H,59674
02/9/2022 12H,59501
02/9/2022 11H,58775
02/9/2022 10H,57933
02/9/2022 09H,58558
02/9/2022 08H,60179
02/9/2022 07H,61490
02/9/2022 06H,63065
02/9/2022 05H,59783
02/9/2022 04H,67001
02/9/2022 03H,66481
02/9/2022 02H,64148
02/9/2022 01H,62066
02/9/2022 00H,64477
02/8/2022 23H,66637
02/8/2022 22H,66878
02/8/2022 21H,65743
02/8/2022 20H,63273
02/8/2022 19H,59054
02/8/2022 18H,55480
02/8/2022 17H,54729
02/8/2022 16H,59301
02/8/2022 15H,68032
02/8/2022 14H,70864
02/8/2022 13H,70444
02/8/2022 12H,70606
02/8/2022 11H,69310
02/8/2022 10H,67647
02/8/2022 09H,65983
02/8/2022 08H,64180
02/8/2022 07H,62847
02/8/2022 06H,59817
02/8/2022 05H,59994
02/8/2022 04H,48711
02/8/2022 03H,42396
02/8/2022 02H,35547
02/8/2022 01H,30338
02/8/2022 00H,28525
02/7/2022 23H,31276
02/7/2022 22H,33430
02/7/2022 21H,34867
02/7/2022 20H,35317
02/7/2022 19H,34916
02/7/2022 18H,33854
02/7/2022 17H,32297
02/7/2022 16H,36513
02/7/2022 15H,42787
02/7/2022 14H,44138
02/7/2022 13H,42996
02/7/2022 12H,42134
02/7/2022 11H,41733
02/7/2022 10H,41684
02/7/2022 09H,42318
02/7/2022 08H,43032
02/7/2022 07H,45283
02/7/2022 06H,48387
02/7/2022 05H,52186
02/7/2022 04H,52689
02/7/2022 03H,54366
02/7/2022 02H,53546
02/7/2022 01H,52711
02/7/2022 00H,56083
02/6/2022 23H,60065
02/6/2022 22H,59170
02/6/2022 21H,57845
02/6/2022 20H,56561
02/6/2022 19H,54775
02/6/2022 18H,53184
02/6/2022 17H,52739
02/6/2022 16H,54562
02/6/2022 15H,60992
02/6/2022 14H,64628
02/6/2022 13H,65271
02/6/2022 12H,65946
02/6/2022 11H,66472
02/6/2022 10H,67657
02/6/2022 09H,69239
02/6/2022 08H,69017
02/6/2022 07H,68699
02/6/2022 06H,68456
02/6/2022 05H,67972
02/6/2022 04H,70472
02/6/2022 03H,72681
02/6/2022 02H,72180
02/6/2022 01H,68366
02/6/2022 00H,65380
02/5/2022 23H,64682
02/5/2022 22H,64880
02/5/2022 21H,64198
02/5/2022 20H,63823
02/5/2022 19H,62612
02/5/2022 18H,60205
02/5/2022 17H,57590
02/5/2022 16H,59550
02/5/2022 15H,60831
02/5/2022 14H,59984
02/5/2022 13H,58259
02/5/2022 12H,57188
02/5/2022 11H,55167
02/5/2022 10H,52861
02/5/2022 09H,50480
02/5/2022 08H,48480
02/5/2022 07H,46113
02/5/2022 06H,44172
02/5/2022 05H,44047
02/5/2022 04H,43474
02/5/2022 03H,42523
02/5/2022 02H,41063
02/5/2022 01H,39995
02/5/2022 00H,40534
02/4/2022 23H,42046
02/4/2022 22H,42264
02/4/2022 21H,41733
02/4/2022 20H,41563
02/4/2022 19H,41413
02/4/2022 18H,40488
02/4/2022 17H,42047
02/4/2022 16H,47090
02/4/2022 15H,52978
02/4/2022 14H,53789
02/4/2022 13H,52999
02/4/2022 12H,52436
02/4/2022 11H,52370
02/4/2022 10H,52576
02/4/2022 09H,53333
02/4/2022 08H,53123
02/4/2022 07H,51672
02/4/2022 06H,50950
02/4/2022 05H,53551
02/4/2022 04H,52818
02/4/2022 03H,53587
02/4/2022 02H,52566
02/4/2022 01H,52331
02/4/2022 00H,52450
02/3/2022 23H,54292
02/3/2022 22H,56648
02/3/2022 21H,58102
02/3/2022 20H,57628
02/3/2022 19H,57495
02/3/2022 18H,58500
02/3/2022 17H,60612
02/3/2022 16H,63165
02/3/2022 15H,65442
02/3/2022 14H,66883
02/3/2022 13H,66392
02/3/2022 12H,65853
02/3/2022 11H,65648
02/3/2022 10H,66447
02/3/2022 09H,64971
02/3/2022 08H,63753
02/3/2022 07H,64139
02/3/2022 06H,64538
02/3/2022 05H,63639
02/3/2022 04H,66730
02/3/2022 03H,69088
02/3/2022 02H,70648
02/3/2022 01H,71143
02/3/2022 00H,71479
02/2/2022 23H,71631
02/2/2022 22H,71045
02/2/2022 21H,71214
02/2/2022 20H,70423
02/2/2022 19H,69848
02/2/2022 18H,69519
02/2/2022 17H,70512
02/2/2022 16H,70146
02/2/2022 15H,69200
02/2/2022 14H,69558
02/2/2022 13H,67131
02/2/2022 12H,67455
02/2/2022 11H,66451
02/2/2022 10H,65902
02/2/2022 09H,65362
02/2/2022 08H,65908
02/2/2022 07H,67699
02/2/2022 06H,69530
02/2/2022 05H,72312
02/2/2022 04H,70644
02/2/2022 03H,71638
02/2/2022 02H,70320
02/2/2022 01H,65894
02/2/2022 00H,63061
02/1/2022 23H,61409
02/1/2022 22H,59846
02/1/2022 21H,59980
02/1/2022 20H,62374
02/1/2022 19H,65188
02/1/2022 18H,66501
02/1/2022 17H,68845
02/1/2022 16H,71129
02/1/2022 15H,73658
02/1/2022 14H,75847
02/1/2022 13H,74852
02/1/2022 12H,72887
02/1/2022 11H,71348
02/1/2022 10H,71028
02/1/2022 09H,71047
02/1/2022 08H,72331
02/1/2022 07H,73887
02/1/2022 06H,74941
02/1/2022 05H,69714
02/1/2022 04H,77493
02/1/2022 03H,79120
02/1/2022 02H,76170
02/1/2022 01H,69785
02/1/2022 00H,63552
01/31/2022 23H,60555
01/31/2022 22H,57121
01/31/2022 21H,52316
01/31/2022 20H,45531
01/31/2022 19H,39556
01/31/2022 18H,34734
01/31/2022 17H,33557
01/31/2022 16H,37614
01/31/2022 15H,41190
01/31/2022 14H,42876
01/31/2022 13H,43656
01/31/2022 12H,45193
01/31/2022 11H,47599
01/31/2022 10H,50944
01/31/2022 09H,53010
01/31/2022 08H,53982
01/31/2022 07H,52679
01/31/2022 06H,48645
01/31/2022 05H,48290
01/31/2022 04H,40883
01/31/2022 03H,38294
01/31/2022 02H,33827
01/31/2022 01H,28667
01/31/2022 00H,24075
01/30/2022 23H,22588
01/30/2022 22H,23311
01/30/2022 21H,22554
01/30/2022 20H,20821
01/30/2022 19H,19199
01/30/2022 18H,18448
01/30/2022 17H,18856
01/30/2022 16H,23435
01/30/2022 15H,31593
01/30/2022 14H,36931
01/30/2022 13H,42179
01/30/2022 12H,46503
01/30/2022 11H,52468
01/30/2022 10H,56975
01/30/2022 09H,58162
01/30/2022 08H,59177
01/30/2022 07H,60302
01/30/2022 06H,61274
01/30/2022 05H,59347
01/30/2022 04H,59351
01/30/2022 03H,54343
01/30/2022 02H,48908
01/30/2022 01H,43574
01/30/2022 00H,40266
01/29/2022 23H,40438
01/29/2022 22H,42173
01/29/2022 21H,42712
01/29/2022 20H,43201
01/29/2022 19H,41707
01/29/2022 18H,39001
01/29/2022 17H,38791
01/29/2022 16H,47484
01/29/2022 15H,56222
01/29/2022 14H,57352
01/29/2022 13H,56142
01/29/2022 12H,55831
01/29/2022 11H,55040
01/29/2022 10H,53588
01/29/2022 09H,51445
01/29/2022 08H,48315
01/29/2022 07H,44742
01/29/2022 06H,40865
01/29/2022 05H,37599
01/29/2022 04H,33899
01/29/2022 03H,30543
01/29/2022 02H,27556
01/29/2022 01H,24663
01/29/2022 00H,24389
01/28/2022 23H,27755
01/28/2022 22H,30921
01/28/2022 21H,32807
01/28/2022 20H,33928
01/28/2022 19H,33143
01/28/2022 18H,31541
01/28/2022 17H,30926
01/28/2022 16H,36183
01/28/2022 15H,43864
01/28/2022 14H,47418
01/28/2022 13H,49071
01/28/2022 12H,51230
01/28/2022 11H,52363
01/28/2022 10H,53136
01/28/2022 09H,54423
01/28/2022 08H,56800
01/28/2022 07H,57872
01/28/2022 06H,58760
01/28/2022 05H,63814
01/28/2022 04H,60094
01/28/2022 03H,58668
01/28/2022 02H,55681
01/28/2022 01H,52848
01/28/2022 00H,49683
01/27/2022 23H,48030
01/27/2022 22H,46553
01/27/2022 21H,45100
01/27/2022 20H,42412
01/27/2022 19H,39431
01/27/2022 18H,38884
01/27/2022 17H,38726
01/27/2022 16H,41289
01/27/2022 15H,44021
01/27/2022 14H,45757
01/27/2022 13H,47946
01/27/2022 12H,48989
01/27/2022 11H,50778
01/27/2022 10H,52233
01/27/2022 09H,53425
01/27/2022 08H,54482
01/27/2022 07H,55111
01/27/2022 06H,56261
01/27/2022 05H,54641
01/27/2022 04H,56528
01/27/2022 03H,56086
01/27/2022 02H,54278
01/27/2022 01H,49862
01/27/2022 00H,46055
01/26/2022 23H,44349
01/26/2022 22H,42892
01/26/2022 21H,41049
01/26/2022 20H,38520
01/26/2022 19H,36444
01/26/2022 18H,36163
01/26/2022 17H,36401
01/26/2022 16H,37831
01/26/2022 15H,39579
01/26/2022 14H,41533
01/26/2022 13H,41164
01/26/2022 12H,41265
01/26/2022 11H,42416
01/26/2022 10H,42904
01/26/2022 09H,43900
01/26/2022 08H,44255
01/26/2022 07H,46623
01/26/2022 06H,48634
01/26/2022 05H,51291
01/26/2022 04H,52471
01/26/2022 03H,53467
01/26/2022 02H,52372
01/26/2022 01H,48426
01/26/2022 00H,42670
01/25/2022 23H,36715
01/25/2022 22H,33897
01/25/2022 21H,32653
01/25/2022 20H,32221
01/25/2022 19H,31883
01/25/2022 18H,30858
01/25/2022 17H,30999
01/25/2022 16H,33529
01/25/2022 15H,39283
01/25/2022 14H,43762
01/25/2022 13H,45750
01/25/2022 12H,44984
01/25/2022 11H,44515
01/25/2022 10H,45449
01/25/2022 09H,44626
01/25/2022 08H,43513
01/25/2022 07H,43115
01/25/2022 06H,44381
01/25/2022 05H,42076
01/25/2022 04H,46450
01/25/2022 03H,47771
01/25/2022 02H,47712
01/25/2022 01H,44787
01/25/2022 00H,43311
01/24/2022 23H,44340
01/24/2022 22H,46364
01/24/2022 21H,46276
01/24/2022 20H,44989
01/24/2022 19H,44290
01/24/2022 18H,44040
01/24/2022 17H,42614
01/24/2022 16H,45469
01/24/2022 15H,51036
01/24/2022 14H,53893
01/24/2022 13H,56564
01/24/2022 12H,57815
01/24/2022 11H,57677
01/24/2022 10H,57294
01/24/2022 09H,56112
01/24/2022 08H,54320
01/24/2022 07H,52187
01/24/2022 06H,49531
01/24/2022 05H,49505
01/24/2022 04H,43388
01/24/2022 03H,39017
01/24/2022 02H,33319
01/24/2022 01H,27516
01/24/2022 00H,23724
01/23/2022 23H,22851
01/23/2022 22H,22903
01/23/2022 21H,22930
01/23/2022 20H,23578
01/23/2022 19H,23830
01/23/2022 18H,23605
01/23/2022 17H,25516
01/23/2022 16H,33185
01/23/2022 15H,43130
01/23/2022 14H,47677
01/23/2022 13H,50950
01/23/2022 12H,52581
01/23/2022 11H,54144
01/23/2022 10H,53910
01/23/2022 09H,54026
01/23/2022 08H,51979
01/23/2022 07H,52390
01/23/2022 06H,52096
01/23/2022 05H,50634
01/23/2022 04H,47781
01/23/2022 03H,45478
01/23/2022 02H,44036
01/23/2022 01H,41026
01/23/2022 00H,36849
01/22/2022 23H,35637
01/22/2022 22H,33168
01/22/2022 21H,31128
01/22/2022 20H,31650
01/22/2022 19H,32415
01/22/2022 18H,33423
01/22/2022 17H,35503
01/22/2022 16H,39142
01/22/2022 15H,42809
01/22/2022 14H,44568
01/22/2022 13H,45559
01/22/2022 12H,45423
01/22/2022 11H,46411
01/22/2022 10H,49306
01/22/2022 09H,50973
01/22/2022 08H,54881
01/22/2022 07H,56791
01/22/2022 06H,59055
01/22/2022 05H,57541
01/22/2022 04H,60106
01/22/2022 03H,58250
01/22/2022 02H,55763
01/22/2022 01H,50942
01/22/2022 00H,48867
01/21/2022 23H,49434
01/21/2022 22H,49766
01/21/2022 21H,49610
01/21/2022 20H,47342
01/21/2022 19H,44990
01/21/2022 18H,42954
01/21/2022 17H,43675
01/21/2022 16H,45153
01/21/2022 15H,48805
01/21/2022 14H,50124
01/21/2022 13H,49035
01/21/2022 12H,48899
01/21/2022 11H,48445
01/21/2022 10H,48786
01/21/2022 09H,48432
01/21/2022 08H,46660
01/21/2022 07H,45021
01/21/2022 06H,43744
01/21/2022 05H,45906
01/21/2022 04H,41291
01/21/2022 03H,40521
01/21/2022 02H,38473
01/21/2022 01H,35685
01/21/2022 00H,33992
01/20/2022 23H,35155
01/20/2022 22H,36203
01/20/2022 21H,36454
01/20/2022 20H,37295
01/20/2022 19H,38050
01/20/2022 18H,38880
01/20/2022 17H,40424
01/20/2022 16H,44147
01/20/2022 15H,48237
01/20/2022 14H,50314
01/20/2022 13H,52460
01/20/2022 12H,54923
01/20/2022 11H,56361
01/20/2022 10H,56618
01/20/2022 09H,57335
01/20/2022 08H,58977
01/20/2022 07H,60646
01/20/2022 06H,61738
01/20/2022 05H,66864
01/20/2022 04H,67203
01/20/2022 03H,70499
01/20/2022 02H,72665
01/20/2022 01H,73406
01/20/2022 00H,72041
01/19/2022 23H,71944
01/19/2022 22H,71757
01/19/2022 21H,71400
01/19/2022 20H,71546
