Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
17:14:21 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
08/22/2021 22H,10855
08/22/2021 21H,10840
08/22/2021 20H,10853
08/22/2021 19H,10902
08/22/2021 18H,10844
08/22/2021 17H,10877
08/22/2021 16H,10668
08/22/2021 15H,10593
08/22/2021 14H,9791
08/22/2021 13H,8922
08/22/2021 12H,8445
08/22/2021 11H,8352
08/22/2021 10H,8238
08/22/2021 09H,8591
08/22/2021 08H,8477
08/22/2021 07H,8564
08/22/2021 06H,8708
08/22/2021 05H,8996
08/22/2021 04H,9243
08/22/2021 03H,9987
08/22/2021 02H,10289
08/22/2021 01H,10287
08/22/2021 00H,9956
08/21/2021 23H,9947
08/21/2021 22H,10029
08/21/2021 21H,10036
08/21/2021 20H,10012
08/21/2021 19H,9991
08/21/2021 18H,10004
08/21/2021 17H,10042
08/21/2021 16H,10036
08/21/2021 15H,9956
08/21/2021 14H,9614
08/21/2021 13H,8858
08/21/2021 12H,8604
08/21/2021 11H,8395
08/21/2021 10H,8465
08/21/2021 09H,8525
08/21/2021 08H,8670
08/21/2021 07H,8747
08/21/2021 06H,9130
08/21/2021 05H,9457
08/21/2021 04H,9804
08/21/2021 03H,9908
08/21/2021 02H,10194
08/21/2021 01H,11282
08/21/2021 00H,10805
08/20/2021 23H,10908
08/20/2021 22H,10970
08/20/2021 21H,10946
08/20/2021 20H,10914
08/20/2021 19H,10736
08/20/2021 18H,10698
08/20/2021 17H,10854
08/20/2021 16H,10868
08/20/2021 15H,11026
08/20/2021 14H,10779
08/20/2021 13H,9460
08/20/2021 12H,9020
08/20/2021 11H,8682
08/20/2021 10H,8299
08/20/2021 09H,8159
08/20/2021 08H,8217
08/20/2021 07H,8411
08/20/2021 06H,8677
08/20/2021 05H,8879
08/20/2021 04H,9814
08/20/2021 03H,10403
08/20/2021 02H,11549
08/20/2021 01H,12178
08/20/2021 00H,12298
08/19/2021 23H,12544
08/19/2021 22H,12584
08/19/2021 21H,12697
08/19/2021 20H,12529
08/19/2021 19H,12031
08/19/2021 18H,11417
08/19/2021 17H,11482
08/19/2021 16H,11379
08/19/2021 15H,11629
08/19/2021 14H,11101
08/19/2021 13H,9543
08/19/2021 12H,8940
08/19/2021 11H,8770
08/19/2021 10H,8657
08/19/2021 09H,8574
08/19/2021 08H,8408
08/19/2021 07H,8605
08/19/2021 06H,9475
08/19/2021 05H,9760
08/19/2021 04H,10347
08/19/2021 03H,10792
08/19/2021 02H,11816
08/19/2021 01H,12040
08/19/2021 00H,11604
08/18/2021 23H,12114
08/18/2021 22H,12186
08/18/2021 21H,12172
08/18/2021 20H,11856
08/18/2021 19H,11766
08/18/2021 18H,11778
08/18/2021 17H,11606
08/18/2021 16H,11540
08/18/2021 15H,11400
08/18/2021 14H,11085
08/18/2021 13H,10232
08/18/2021 12H,10062
08/18/2021 11H,9849
08/18/2021 10H,9381
08/18/2021 09H,9043
08/18/2021 08H,9067
08/18/2021 07H,9116
08/18/2021 06H,9315
08/18/2021 05H,10050
08/18/2021 04H,10255
08/18/2021 03H,10949
08/18/2021 02H,11463
08/18/2021 01H,11156
08/18/2021 00H,11340
08/17/2021 23H,11073
08/17/2021 22H,11045
08/17/2021 21H,11046
08/17/2021 20H,10938
08/17/2021 19H,10704
08/17/2021 18H,10688
08/17/2021 17H,10649
08/17/2021 16H,10580
08/17/2021 15H,11023
08/17/2021 14H,10657
08/17/2021 13H,10189
08/17/2021 12H,9516
08/17/2021 11H,9331
08/17/2021 10H,9033
08/17/2021 09H,8858
08/17/2021 08H,8610
08/17/2021 07H,8631
08/17/2021 06H,9044
08/17/2021 05H,9092
08/17/2021 04H,8785
08/17/2021 03H,9580
08/17/2021 02H,10031
08/17/2021 01H,10339
08/17/2021 00H,10374
08/16/2021 23H,10384
08/16/2021 22H,10041
08/16/2021 21H,10166
08/16/2021 20H,10276
08/16/2021 19H,10042
08/16/2021 18H,9972
08/16/2021 17H,9920
08/16/2021 16H,9834
08/16/2021 15H,9921
08/16/2021 14H,9308
08/16/2021 13H,9102
08/16/2021 12H,8968
08/16/2021 11H,8854
08/16/2021 10H,8578
08/16/2021 09H,8408
08/16/2021 08H,8372
08/16/2021 07H,8360
08/16/2021 06H,8504
08/16/2021 05H,8601
08/16/2021 04H,8892
08/16/2021 03H,10075
08/16/2021 02H,10665
08/16/2021 01H,10183
08/16/2021 00H,9602
08/15/2021 23H,9502
08/15/2021 22H,9554
08/15/2021 21H,9767
08/15/2021 20H,9711
08/15/2021 19H,9423
08/15/2021 18H,9406
08/15/2021 17H,9303
08/15/2021 16H,9138
08/15/2021 15H,9152
08/15/2021 14H,9073
08/15/2021 13H,8953
08/15/2021 12H,8782
08/15/2021 11H,8638
08/15/2021 10H,8480
08/15/2021 09H,8459
08/15/2021 08H,8483
08/15/2021 07H,8770
08/15/2021 06H,8841
08/15/2021 05H,9267
08/15/2021 04H,9515
08/15/2021 03H,9968
08/15/2021 02H,10348
08/15/2021 01H,10179
08/15/2021 00H,9985
08/14/2021 23H,10044
08/14/2021 22H,10116
08/14/2021 21H,10260
08/14/2021 20H,10205
08/14/2021 19H,10045
08/14/2021 18H,10103
08/14/2021 17H,10168
08/14/2021 16H,10097
08/14/2021 15H,9931
08/14/2021 14H,9397
08/14/2021 13H,9292
08/14/2021 12H,8993
08/14/2021 11H,8949
08/14/2021 10H,8794
08/14/2021 09H,8743
08/14/2021 08H,8846
08/14/2021 07H,9046
08/14/2021 06H,9246
08/14/2021 05H,9339
08/14/2021 04H,9918
08/14/2021 03H,10190
08/14/2021 02H,10385
08/14/2021 01H,11517
08/14/2021 00H,11521
08/13/2021 23H,11588
08/13/2021 22H,11714
08/13/2021 21H,12419
08/13/2021 20H,12359
08/13/2021 19H,11998
08/13/2021 18H,12162
08/13/2021 17H,11856
08/13/2021 16H,11479
08/13/2021 15H,11280
08/13/2021 14H,10874
08/13/2021 13H,9871
08/13/2021 12H,9625
08/13/2021 11H,9415
08/13/2021 10H,9079
08/13/2021 09H,8863
08/13/2021 08H,8893
08/13/2021 07H,8897
08/13/2021 06H,9314
08/13/2021 05H,9412
08/13/2021 04H,9810
08/13/2021 03H,10157
08/13/2021 02H,10738
08/13/2021 01H,11734
08/13/2021 00H,11408
08/12/2021 23H,11406
08/12/2021 22H,11527
08/12/2021 21H,11544
08/12/2021 20H,11842
08/12/2021 19H,11887
08/12/2021 18H,11716
08/12/2021 17H,11620
08/12/2021 16H,11423
08/12/2021 15H,11308
08/12/2021 14H,11166
08/12/2021 13H,9603
08/12/2021 12H,9808
08/12/2021 11H,9044
08/12/2021 10H,8890
08/12/2021 09H,8801
08/12/2021 08H,8834
08/12/2021 07H,8926
08/12/2021 06H,9021
08/12/2021 05H,9088
08/12/2021 04H,10062
08/12/2021 03H,10261
08/12/2021 02H,11336
08/12/2021 01H,12118
08/12/2021 00H,11934
08/11/2021 23H,12495
08/11/2021 22H,12311
08/11/2021 21H,12314
08/11/2021 20H,12232
08/11/2021 19H,11898
08/11/2021 18H,11695
08/11/2021 17H,11528
08/11/2021 16H,11299
08/11/2021 15H,10959
08/11/2021 14H,10641
08/11/2021 13H,9279
08/11/2021 12H,9153
08/11/2021 11H,9139
08/11/2021 10H,8965
08/11/2021 09H,8832
08/11/2021 08H,8873
08/11/2021 07H,9008
08/11/2021 06H,9177
08/11/2021 05H,9462
08/11/2021 04H,10578
08/11/2021 03H,10802
08/11/2021 02H,11379
08/11/2021 01H,11859
08/11/2021 00H,11689
08/10/2021 23H,11818
08/10/2021 22H,12149
08/10/2021 21H,12158
08/10/2021 20H,12049
08/10/2021 19H,11622
08/10/2021 18H,11628
08/10/2021 17H,11459
08/10/2021 16H,11338
08/10/2021 15H,10878
08/10/2021 14H,11162
08/10/2021 13H,10012
08/10/2021 12H,9347
08/10/2021 11H,9274
08/10/2021 10H,9170
08/10/2021 09H,8947
08/10/2021 08H,8893
08/10/2021 07H,8982
08/10/2021 06H,9500
08/10/2021 05H,9689
08/10/2021 04H,10256
08/10/2021 03H,10236
08/10/2021 02H,11348
08/10/2021 01H,11625
08/10/2021 00H,11189
08/9/2021 23H,11269
08/9/2021 22H,11487
08/9/2021 21H,11616
08/9/2021 20H,11622
08/9/2021 19H,11666
08/9/2021 18H,11631
08/9/2021 17H,11513
08/9/2021 16H,11191
08/9/2021 15H,11164
08/9/2021 14H,10732
08/9/2021 13H,9884
08/9/2021 12H,9469
08/9/2021 11H,9269
08/9/2021 10H,8744
08/9/2021 09H,8527
08/9/2021 08H,8605
08/9/2021 07H,8781
08/9/2021 06H,8904
08/9/2021 05H,9714
08/9/2021 04H,9169
08/9/2021 03H,10299
08/9/2021 02H,11166
08/9/2021 01H,11191
08/9/2021 00H,10566
08/8/2021 23H,10580
08/8/2021 22H,10532
08/8/2021 21H,10482
08/8/2021 20H,10473
08/8/2021 19H,10415
08/8/2021 18H,10253
08/8/2021 17H,10163
08/8/2021 16H,9920
08/8/2021 15H,9504
08/8/2021 14H,8754
08/8/2021 13H,8378
08/8/2021 12H,8367
08/8/2021 11H,8274
08/8/2021 10H,8166
08/8/2021 09H,8164
08/8/2021 08H,8240
08/8/2021 07H,8335
08/8/2021 06H,8741
08/8/2021 05H,8857
08/8/2021 04H,8447
08/8/2021 03H,10082
08/8/2021 02H,10416
08/8/2021 01H,10489
08/8/2021 00H,10356
08/7/2021 23H,10510
08/7/2021 22H,10507
08/7/2021 21H,10439
08/7/2021 20H,10291
08/7/2021 19H,10300
08/7/2021 18H,10201
08/7/2021 17H,10070
08/7/2021 16H,9793
08/7/2021 15H,9463
08/7/2021 14H,8954
08/7/2021 13H,8670
08/7/2021 12H,8533
08/7/2021 11H,8650
08/7/2021 10H,8417
08/7/2021 09H,8428
08/7/2021 08H,8530
08/7/2021 07H,8607
08/7/2021 06H,8392
08/7/2021 05H,8502
08/7/2021 04H,8346
08/7/2021 03H,9343
08/7/2021 02H,10317
08/7/2021 01H,10432
08/7/2021 00H,10269
08/6/2021 23H,10400
08/6/2021 22H,10511
08/6/2021 21H,10614
08/6/2021 20H,10611
08/6/2021 19H,10369
08/6/2021 18H,10192
08/6/2021 17H,9907
08/6/2021 16H,9718
08/6/2021 15H,9616
08/6/2021 14H,9292
08/6/2021 13H,9029
08/6/2021 12H,8145
08/6/2021 11H,7975
08/6/2021 10H,8371
08/6/2021 09H,7663
08/6/2021 08H,7640
08/6/2021 07H,7770
08/6/2021 06H,7839
08/6/2021 05H,8186
08/6/2021 04H,8467
08/6/2021 03H,9188
08/6/2021 02H,10689
08/6/2021 01H,10308
08/6/2021 00H,10052
08/5/2021 23H,10088
08/5/2021 22H,9986
08/5/2021 21H,10026
08/5/2021 20H,10083
08/5/2021 19H,9709
08/5/2021 18H,9451
08/5/2021 17H,9942
08/5/2021 16H,9827
08/5/2021 15H,9182
08/5/2021 14H,8589
08/5/2021 13H,7988
08/5/2021 12H,7895
08/5/2021 11H,7897
08/5/2021 10H,7579
08/5/2021 09H,7487
08/5/2021 08H,7517
08/5/2021 07H,7503
08/5/2021 06H,7681
08/5/2021 05H,7713
08/5/2021 04H,9405
08/5/2021 03H,9288
08/5/2021 02H,10109
08/5/2021 01H,10699
08/5/2021 00H,10449
08/4/2021 23H,10547
08/4/2021 22H,9974
08/4/2021 21H,9939
08/4/2021 20H,9888
08/4/2021 19H,9794
08/4/2021 18H,9745
08/4/2021 17H,9711
08/4/2021 16H,9510
08/4/2021 15H,9957
08/4/2021 14H,8914
08/4/2021 13H,8015
08/4/2021 12H,7938
08/4/2021 11H,7706
08/4/2021 10H,7231
08/4/2021 09H,7113
08/4/2021 08H,7470
08/4/2021 07H,7347
08/4/2021 06H,7932
08/4/2021 05H,8789
08/4/2021 04H,9082
08/4/2021 03H,9176
08/4/2021 02H,9839
08/4/2021 01H,10399
08/4/2021 00H,10065
08/3/2021 23H,9923
08/3/2021 22H,9900
08/3/2021 21H,9842
08/3/2021 20H,9883
08/3/2021 19H,9751
08/3/2021 18H,9630
08/3/2021 17H,9656
08/3/2021 16H,9659
08/3/2021 15H,9586
08/3/2021 14H,9241
08/3/2021 13H,8398
08/3/2021 12H,8106
08/3/2021 11H,7903
08/3/2021 10H,7706
08/3/2021 09H,7956
08/3/2021 08H,7963
08/3/2021 07H,7924
08/3/2021 06H,8033
08/3/2021 05H,7837
08/3/2021 04H,8769
08/3/2021 03H,9190
08/3/2021 02H,10574
08/3/2021 01H,10831
08/3/2021 00H,10634
08/2/2021 23H,10161
08/2/2021 22H,10169
08/2/2021 21H,10224
08/2/2021 20H,10311
08/2/2021 19H,9971
08/2/2021 18H,9854
08/2/2021 17H,9710
08/2/2021 16H,9798
08/2/2021 15H,9766
08/2/2021 14H,9633
08/2/2021 13H,8899
08/2/2021 12H,8204
08/2/2021 11H,7996
08/2/2021 10H,7705
08/2/2021 09H,7596
08/2/2021 08H,7550
08/2/2021 07H,7725
08/2/2021 06H,7963
08/2/2021 05H,8255
08/2/2021 04H,9090
08/2/2021 03H,9893
08/2/2021 02H,10464
08/2/2021 01H,10025
08/2/2021 00H,9815
08/1/2021 23H,9499
08/1/2021 22H,9469
08/1/2021 21H,9491
08/1/2021 20H,9468
08/1/2021 19H,9433
08/1/2021 18H,9289
08/1/2021 17H,9253
08/1/2021 16H,9057
08/1/2021 15H,8936
08/1/2021 14H,8490
08/1/2021 13H,8282
08/1/2021 12H,8030
08/1/2021 11H,7867
08/1/2021 10H,7802
08/1/2021 09H,7803
08/1/2021 08H,8141
08/1/2021 07H,8513
08/1/2021 06H,8676
08/1/2021 05H,8951
08/1/2021 04H,9249
08/1/2021 03H,9401
08/1/2021 02H,10072
08/1/2021 01H,9537
08/1/2021 00H,9438
07/31/2021 23H,9629
07/31/2021 22H,9377
07/31/2021 21H,9381
07/31/2021 20H,9370
07/31/2021 19H,9342
07/31/2021 18H,9218
07/31/2021 17H,9220
07/31/2021 16H,9094
07/31/2021 15H,8850
07/31/2021 14H,8380
07/31/2021 13H,8213
07/31/2021 12H,7964
07/31/2021 11H,7811
07/31/2021 10H,7814
07/31/2021 09H,7852
07/31/2021 08H,8089
07/31/2021 07H,7960
07/31/2021 06H,8059
07/31/2021 05H,8354
07/31/2021 04H,8693
07/31/2021 03H,9208
07/31/2021 02H,9581
07/31/2021 01H,10499
07/31/2021 00H,10456
07/30/2021 23H,10530
07/30/2021 22H,10486
07/30/2021 21H,10404
07/30/2021 20H,10420
07/30/2021 19H,10417
07/30/2021 18H,10417
07/30/2021 17H,10212
07/30/2021 16H,10033
07/30/2021 15H,9891
07/30/2021 14H,9464
07/30/2021 13H,8726
07/30/2021 12H,8581
07/30/2021 11H,8080
07/30/2021 10H,7871
07/30/2021 09H,7727
07/30/2021 08H,8145
07/30/2021 07H,8211
07/30/2021 06H,8267
07/30/2021 05H,8612
07/30/2021 04H,8891
07/30/2021 03H,9687
07/30/2021 02H,9796
07/30/2021 01H,10689
07/30/2021 00H,10310
07/29/2021 23H,10028
07/29/2021 22H,10070
07/29/2021 21H,9957
07/29/2021 20H,9792
07/29/2021 19H,9862
07/29/2021 18H,9896
07/29/2021 17H,9847
07/29/2021 16H,9736
07/29/2021 15H,9675
07/29/2021 14H,9419
07/29/2021 13H,8603
07/29/2021 12H,7881
07/29/2021 11H,7773
07/29/2021 10H,7527
07/29/2021 09H,7419
07/29/2021 08H,7468
07/29/2021 07H,7765
07/29/2021 06H,7827
07/29/2021 05H,8277
07/29/2021 04H,9219
07/29/2021 03H,9328
07/29/2021 02H,10090
07/29/2021 01H,10611
07/29/2021 00H,10670
07/28/2021 23H,10256
07/28/2021 22H,10500
07/28/2021 21H,10437
07/28/2021 20H,10583
07/28/2021 19H,10550
07/28/2021 18H,10486
07/28/2021 17H,10234
07/28/2021 16H,10056
07/28/2021 15H,9804
07/28/2021 14H,9590
07/28/2021 13H,8784
07/28/2021 12H,8194
07/28/2021 11H,7997
07/28/2021 10H,8403
07/28/2021 09H,7755
07/28/2021 08H,8301
07/28/2021 07H,8134
07/28/2021 06H,8177
07/28/2021 05H,8396
07/28/2021 04H,9116
07/28/2021 03H,9934
07/28/2021 02H,10423
07/28/2021 01H,10855
07/28/2021 00H,10413
07/27/2021 23H,10779
07/27/2021 22H,11015
07/27/2021 21H,10783
07/27/2021 20H,10575
07/27/2021 19H,10423
07/27/2021 18H,10177
07/27/2021 17H,10210
07/27/2021 16H,10196
07/27/2021 15H,10232
07/27/2021 14H,9641
07/27/2021 13H,8794
07/27/2021 12H,8819
07/27/2021 11H,7925
07/27/2021 10H,8270
07/27/2021 09H,8153
07/27/2021 08H,7600
07/27/2021 07H,7625
07/27/2021 06H,8016
07/27/2021 05H,9019
07/27/2021 04H,8864
07/27/2021 03H,9615
07/27/2021 02H,10327
07/27/2021 01H,11065
07/27/2021 00H,11002
07/26/2021 23H,11551
07/26/2021 22H,11780
07/26/2021 21H,11746
07/26/2021 20H,11536
07/26/2021 19H,11411
07/26/2021 18H,10976
07/26/2021 17H,10763
07/26/2021 16H,10396
07/26/2021 15H,10207
07/26/2021 14H,9975
07/26/2021 13H,8492
07/26/2021 12H,8192
07/26/2021 11H,7704
07/26/2021 10H,7360
07/26/2021 09H,7201
07/26/2021 08H,7218
07/26/2021 07H,7336
07/26/2021 06H,7858
07/26/2021 05H,8187
07/26/2021 04H,9617
07/26/2021 03H,9809
07/26/2021 02H,9998
07/26/2021 01H,10326
07/26/2021 00H,10356
07/25/2021 23H,10378
07/25/2021 22H,10278
07/25/2021 21H,10110
07/25/2021 20H,10061
07/25/2021 19H,9985
07/25/2021 18H,9928
07/25/2021 17H,9857
07/25/2021 16H,9631
07/25/2021 15H,9403
07/25/2021 14H,8846
07/25/2021 13H,7717
07/25/2021 12H,7454
07/25/2021 11H,7305
07/25/2021 10H,7228
07/25/2021 09H,7255
07/25/2021 08H,7333
07/25/2021 07H,7634
07/25/2021 06H,7918
07/25/2021 05H,8242
07/25/2021 04H,8695
07/25/2021 03H,9733
07/25/2021 02H,10383
07/25/2021 01H,10405
07/25/2021 00H,10278
07/24/2021 23H,10355
07/24/2021 22H,10354
07/24/2021 21H,10288
07/24/2021 20H,10329
07/24/2021 19H,10264
07/24/2021 18H,10161
07/24/2021 17H,10043
07/24/2021 16H,9837
07/24/2021 15H,9656
07/24/2021 14H,9190
07/24/2021 13H,8093
07/24/2021 12H,7817
07/24/2021 11H,7541
07/24/2021 10H,7393
07/24/2021 09H,7375
07/24/2021 08H,7549
07/24/2021 07H,7627
07/24/2021 06H,7855
07/24/2021 05H,8017
07/24/2021 04H,8345
07/24/2021 03H,8883
07/24/2021 02H,10115
07/24/2021 01H,10113
07/24/2021 00H,10029
07/23/2021 23H,10008
07/23/2021 22H,9949
07/23/2021 21H,9961
07/23/2021 20H,10061
07/23/2021 19H,10128
07/23/2021 18H,9995
07/23/2021 17H,9970
07/23/2021 16H,9902
07/23/2021 15H,9871
07/23/2021 14H,9615
07/23/2021 13H,8633
07/23/2021 12H,8377
07/23/2021 11H,8127
07/23/2021 10H,7870
07/23/2021 09H,7687
07/23/2021 08H,7736
07/23/2021 07H,8000
07/23/2021 06H,8140
07/23/2021 05H,8265
07/23/2021 04H,8784
07/23/2021 03H,9424
07/23/2021 02H,9728
07/23/2021 01H,10747
07/23/2021 00H,10333
07/22/2021 23H,10287
07/22/2021 22H,10353
07/22/2021 21H,10364
07/22/2021 20H,10262
07/22/2021 19H,10188
07/22/2021 18H,10160
07/22/2021 17H,10178
07/22/2021 16H,9949
07/22/2021 15H,9574
07/22/2021 14H,9172
07/22/2021 13H,8160
07/22/2021 12H,8012
07/22/2021 11H,7925
07/22/2021 10H,7692
07/22/2021 09H,7523
07/22/2021 08H,7450
07/22/2021 07H,7683
07/22/2021 06H,7935
07/22/2021 05H,8444
07/22/2021 04H,8778
07/22/2021 03H,9127
07/22/2021 02H,9492
07/22/2021 01H,10419
07/22/2021 00H,10361
07/21/2021 23H,10567
07/21/2021 22H,10557
07/21/2021 21H,10554
07/21/2021 20H,10475
07/21/2021 19H,10297
07/21/2021 18H,10292
07/21/2021 17H,10202
07/21/2021 16H,9919
07/21/2021 15H,9802
07/21/2021 14H,9437
07/21/2021 13H,8430
07/21/2021 12H,8157
07/21/2021 11H,7813
07/21/2021 10H,7621
07/21/2021 09H,7465
07/21/2021 08H,7484
07/21/2021 07H,7663
07/21/2021 06H,7762
07/21/2021 05H,7941
07/21/2021 04H,8887
07/21/2021 03H,9586
07/21/2021 02H,10273
07/21/2021 01H,10549
07/21/2021 00H,10443
07/20/2021 23H,10563
07/20/2021 22H,10627
07/20/2021 21H,10423
07/20/2021 20H,10326
07/20/2021 19H,10328
07/20/2021 18H,10191
07/20/2021 17H,10086
07/20/2021 16H,9883
07/20/2021 15H,9746
07/20/2021 14H,9421
07/20/2021 13H,8227
07/20/2021 12H,7935
07/20/2021 11H,7720
07/20/2021 10H,7438
07/20/2021 09H,7259
07/20/2021 08H,7327
07/20/2021 07H,7690
07/20/2021 06H,7982
07/20/2021 05H,8836
07/20/2021 04H,9373
07/20/2021 03H,9279
07/20/2021 02H,10415
07/20/2021 01H,10680
07/20/2021 00H,10785
07/19/2021 23H,11173
07/19/2021 22H,11224
07/19/2021 21H,10808
07/19/2021 20H,10775
07/19/2021 19H,10647
07/19/2021 18H,10340
07/19/2021 17H,10260
07/19/2021 16H,10199
07/19/2021 15H,10196
07/19/2021 14H,9644
07/19/2021 13H,8819
07/19/2021 12H,8323
07/19/2021 11H,8086
07/19/2021 10H,7836
07/19/2021 09H,7978
07/19/2021 08H,7785
07/19/2021 07H,7951
07/19/2021 06H,8090
07/19/2021 05H,8154
07/19/2021 04H,8529
07/19/2021 03H,9399
07/19/2021 02H,9733
07/19/2021 01H,10276
07/19/2021 00H,10139
07/18/2021 23H,10401
07/18/2021 22H,10497
07/18/2021 21H,10055
07/18/2021 20H,9980
07/18/2021 19H,10038
07/18/2021 18H,9985
07/18/2021 17H,9819
07/18/2021 16H,9553
07/18/2021 15H,9102
07/18/2021 14H,8538
07/18/2021 13H,8199
07/18/2021 12H,7941
07/18/2021 11H,7790
07/18/2021 10H,7761
07/18/2021 09H,7819
07/18/2021 08H,7882
07/18/2021 07H,8045
07/18/2021 06H,8790
07/18/2021 05H,8722
07/18/2021 04H,9544
07/18/2021 03H,9666
07/18/2021 02H,9981
07/18/2021 01H,9991
07/18/2021 00H,9863
07/17/2021 23H,10020
07/17/2021 22H,10033
07/17/2021 21H,9892
07/17/2021 20H,9847
07/17/2021 19H,9813
07/17/2021 18H,9816
07/17/2021 17H,9612
07/17/2021 16H,9602
07/17/2021 15H,9440
07/17/2021 14H,9284
07/17/2021 13H,8291
07/17/2021 12H,8227
07/17/2021 11H,7787
07/17/2021 10H,7689
07/17/2021 09H,7746
07/17/2021 08H,7810
07/17/2021 07H,8174
07/17/2021 06H,8386
07/17/2021 05H,8845
07/17/2021 04H,9711
07/17/2021 03H,9791
07/17/2021 02H,9867
07/17/2021 01H,10494
07/17/2021 00H,10641
07/16/2021 23H,10962
07/16/2021 22H,11230
07/16/2021 21H,11377
07/16/2021 20H,11484
07/16/2021 19H,11524
07/16/2021 18H,11238
07/16/2021 17H,10921
07/16/2021 16H,10851
07/16/2021 15H,10644
07/16/2021 14H,10441
07/16/2021 13H,9248
07/16/2021 12H,8842
07/16/2021 11H,8391
07/16/2021 10H,8027
07/16/2021 09H,7943
07/16/2021 08H,8010
07/16/2021 07H,8179
07/16/2021 06H,8412
07/16/2021 05H,8991
07/16/2021 04H,9290
07/16/2021 03H,10476
07/16/2021 02H,10937
07/16/2021 01H,11028
07/16/2021 00H,11058
07/15/2021 23H,11167
07/15/2021 22H,11157
07/15/2021 21H,11284
07/15/2021 20H,11216
07/15/2021 19H,11137
07/15/2021 18H,11128
07/15/2021 17H,10954
07/15/2021 16H,11052
07/15/2021 15H,10647
07/15/2021 14H,10473
07/15/2021 13H,9250
07/15/2021 12H,8702
07/15/2021 11H,8214
07/15/2021 10H,8429
07/15/2021 09H,7711
07/15/2021 08H,7712
07/15/2021 07H,7994
07/15/2021 06H,8089
07/15/2021 05H,8326
07/15/2021 04H,9995
07/15/2021 03H,9785
07/15/2021 02H,11610
07/15/2021 01H,11839
07/15/2021 00H,11752
07/14/2021 23H,12111
07/14/2021 22H,12007
07/14/2021 21H,11966
07/14/2021 20H,11931
07/14/2021 19H,11742
07/14/2021 18H,11658
07/14/2021 17H,11352
07/14/2021 16H,11698
07/14/2021 15H,11584
07/14/2021 14H,11167
07/14/2021 13H,9828
07/14/2021 12H,9087
07/14/2021 11H,8427
07/14/2021 10H,8048
07/14/2021 09H,7830
07/14/2021 08H,7951
07/14/2021 07H,7892
07/14/2021 06H,8174
07/14/2021 05H,8591
07/14/2021 04H,8845
07/14/2021 03H,9897
07/14/2021 02H,11234
07/14/2021 01H,12189
07/14/2021 00H,11455
07/13/2021 23H,11526
07/13/2021 22H,11451
07/13/2021 21H,11577
07/13/2021 20H,11455
07/13/2021 19H,11167
07/13/2021 18H,11066
07/13/2021 17H,10955
07/13/2021 16H,10691
07/13/2021 15H,10244
07/13/2021 14H,10194
07/13/2021 13H,9221
07/13/2021 12H,8340
07/13/2021 11H,7979
07/13/2021 10H,7645
07/13/2021 09H,7407
07/13/2021 08H,7600
07/13/2021 07H,7815
07/13/2021 06H,7888
07/13/2021 05H,8380
07/13/2021 04H,9033
07/13/2021 03H,9318
07/13/2021 02H,10217
07/13/2021 01H,11238
07/13/2021 00H,11294
07/12/2021 23H,11140
07/12/2021 22H,11316
07/12/2021 21H,11393
07/12/2021 20H,11256
07/12/2021 19H,11220
07/12/2021 18H,11277
07/12/2021 17H,11006
07/12/2021 16H,10959
07/12/2021 15H,10392
07/12/2021 14H,9991
07/12/2021 13H,9167
07/12/2021 12H,8684
07/12/2021 11H,8155
07/12/2021 10H,7800
07/12/2021 09H,7700
07/12/2021 08H,7707
07/12/2021 07H,7921
07/12/2021 06H,7969
07/12/2021 05H,8597
07/12/2021 04H,8774
07/12/2021 03H,9192
07/12/2021 02H,9685
07/12/2021 01H,10363
07/12/2021 00H,10148
07/11/2021 23H,9832
07/11/2021 22H,9695
07/11/2021 21H,9563
07/11/2021 20H,9682
07/11/2021 19H,9663
07/11/2021 18H,9488
07/11/2021 17H,9581
07/11/2021 16H,9374
07/11/2021 15H,8518
07/11/2021 14H,8412
07/11/2021 13H,7871
07/11/2021 12H,7681
07/11/2021 11H,7665
07/11/2021 10H,7555
07/11/2021 09H,7693
07/11/2021 08H,7870
07/11/2021 07H,7890
07/11/2021 06H,8009
07/11/2021 05H,8115
07/11/2021 04H,8617
07/11/2021 03H,9417
07/11/2021 02H,9485
07/11/2021 01H,10063
07/11/2021 00H,9675
07/10/2021 23H,9503
07/10/2021 22H,9487
07/10/2021 21H,9818
07/10/2021 20H,9488
07/10/2021 19H,9467
07/10/2021 18H,9383
07/10/2021 17H,9374
07/10/2021 16H,9237
07/10/2021 15H,8964
07/10/2021 14H,8277
07/10/2021 13H,7801
07/10/2021 12H,7618
07/10/2021 11H,7407
07/10/2021 10H,7374
07/10/2021 09H,7389
07/10/2021 08H,7356
07/10/2021 07H,7556
07/10/2021 06H,7826
07/10/2021 05H,8329
07/10/2021 04H,8381
07/10/2021 03H,9477
07/10/2021 02H,10282
07/10/2021 01H,11041
07/10/2021 00H,10682
07/9/2021 23H,11033
07/9/2021 22H,11254
07/9/2021 21H,11278
07/9/2021 20H,11204
07/9/2021 19H,10888
07/9/2021 18H,10843
07/9/2021 17H,10567
07/9/2021 16H,10355
07/9/2021 15H,9921
07/9/2021 14H,9625
