Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
16:49:57 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
02/7/2021 20H,129851
02/7/2021 19H,132368
02/7/2021 18H,135511
02/7/2021 17H,140219
02/7/2021 16H,144678
02/7/2021 15H,145375
02/7/2021 14H,142217
02/7/2021 13H,136602
02/7/2021 12H,132355
02/7/2021 11H,128218
02/7/2021 10H,125260
02/7/2021 09H,125703
02/7/2021 08H,125377
02/7/2021 07H,126432
02/7/2021 06H,128559
02/7/2021 05H,127890
02/7/2021 04H,134301
02/7/2021 03H,138042
02/7/2021 02H,139790
02/7/2021 01H,137916
02/7/2021 00H,129357
02/6/2021 23H,120861
02/6/2021 22H,115259
02/6/2021 21H,113499
02/6/2021 20H,114405
02/6/2021 19H,119202
02/6/2021 18H,124210
02/6/2021 17H,128076
02/6/2021 16H,130913
02/6/2021 15H,131107
02/6/2021 14H,128548
02/6/2021 13H,125672
02/6/2021 12H,121801
02/6/2021 11H,115756
02/6/2021 10H,111520
02/6/2021 09H,108507
02/6/2021 08H,106557
02/6/2021 07H,108277
02/6/2021 06H,112071
02/6/2021 05H,114680
02/6/2021 04H,121456
02/6/2021 03H,126171
02/6/2021 02H,130039
02/6/2021 01H,130743
02/6/2021 00H,125103
02/5/2021 23H,119640
02/5/2021 22H,114854
02/5/2021 21H,115158
02/5/2021 20H,116461
02/5/2021 19H,118169
02/5/2021 18H,120375
02/5/2021 17H,122998
02/5/2021 16H,126707
02/5/2021 15H,128489
02/5/2021 14H,126482
02/5/2021 13H,122050
02/5/2021 12H,114322
02/5/2021 11H,106312
02/5/2021 10H,101783
02/5/2021 09H,100165
02/5/2021 08H,100533
02/5/2021 07H,102261
02/5/2021 06H,106121
02/5/2021 05H,118272
02/5/2021 04H,120292
02/5/2021 03H,125249
02/5/2021 02H,127058
02/5/2021 01H,126229
02/5/2021 00H,121157
02/4/2021 23H,116541
02/4/2021 22H,112620
02/4/2021 21H,111265
02/4/2021 20H,111797
02/4/2021 19H,112536
02/4/2021 18H,114850
02/4/2021 17H,118088
02/4/2021 16H,122128
02/4/2021 15H,125717
02/4/2021 14H,126234
02/4/2021 13H,123589
02/4/2021 12H,117051
02/4/2021 11H,112666
02/4/2021 10H,109680
02/4/2021 09H,108043
02/4/2021 08H,108662
02/4/2021 07H,108762
02/4/2021 06H,111379
02/4/2021 05H,115432
02/4/2021 04H,120310
02/4/2021 03H,124622
02/4/2021 02H,126632
02/4/2021 01H,126381
02/4/2021 00H,121735
02/3/2021 23H,116231
02/3/2021 22H,113792
02/3/2021 21H,115201
02/3/2021 20H,120711
02/3/2021 19H,125706
02/3/2021 18H,131052
02/3/2021 17H,136282
02/3/2021 16H,137419
02/3/2021 15H,136040
02/3/2021 14H,137006
02/3/2021 13H,134631
02/3/2021 12H,130705
02/3/2021 11H,125123
02/3/2021 10H,120862
02/3/2021 09H,118967
02/3/2021 08H,117546
02/3/2021 07H,117911
02/3/2021 06H,120083
02/3/2021 05H,119653
02/3/2021 04H,126509
02/3/2021 03H,132171
02/3/2021 02H,135590
02/3/2021 01H,136521
02/3/2021 00H,134241
02/2/2021 23H,129275
02/2/2021 22H,126302
02/2/2021 21H,126986
02/2/2021 20H,127206
02/2/2021 19H,128662
02/2/2021 18H,129735
02/2/2021 17H,132385
02/2/2021 16H,132945
02/2/2021 15H,132022
02/2/2021 14H,132742
02/2/2021 13H,129480
02/2/2021 12H,124393
02/2/2021 11H,118531
02/2/2021 10H,116523
02/2/2021 09H,115668
02/2/2021 08H,115193
02/2/2021 07H,114936
02/2/2021 06H,118236
02/2/2021 05H,120222
02/2/2021 04H,127100
02/2/2021 03H,130509
02/2/2021 02H,132023
02/2/2021 01H,133474
02/2/2021 00H,131582
02/1/2021 23H,130221
02/1/2021 22H,128993
02/1/2021 21H,129195
02/1/2021 20H,130352
02/1/2021 19H,131418
02/1/2021 18H,132121
02/1/2021 17H,133222
02/1/2021 16H,133547
02/1/2021 15H,133137
02/1/2021 14H,132331
02/1/2021 13H,127565
02/1/2021 12H,121169
02/1/2021 11H,114190
02/1/2021 10H,109983
02/1/2021 09H,108538
02/1/2021 08H,108031
02/1/2021 07H,108062
02/1/2021 06H,111129
02/1/2021 05H,115045
02/1/2021 04H,119097
02/1/2021 03H,122632
02/1/2021 02H,123526
02/1/2021 01H,123204
02/1/2021 00H,116271
01/31/2021 23H,108904
01/31/2021 22H,104772
01/31/2021 21H,103650
01/31/2021 20H,104258
01/31/2021 19H,105415
01/31/2021 18H,105953
01/31/2021 17H,105570
01/31/2021 16H,105782
01/31/2021 15H,103304
01/31/2021 14H,99615
01/31/2021 13H,94783
01/31/2021 12H,91380
01/31/2021 11H,89059
01/31/2021 10H,88884
01/31/2021 09H,90002
01/31/2021 08H,93163
01/31/2021 07H,97038
01/31/2021 06H,98881
01/31/2021 05H,109392
01/31/2021 04H,108334
01/31/2021 03H,112165
01/31/2021 02H,115369
01/31/2021 01H,114734
01/31/2021 00H,109546
01/30/2021 23H,105881
01/30/2021 22H,101934
01/30/2021 21H,101231
01/30/2021 20H,101793
01/30/2021 19H,102400
01/30/2021 18H,103783
01/30/2021 17H,107720
01/30/2021 16H,110979
01/30/2021 15H,111436
01/30/2021 14H,111676
01/30/2021 13H,110759
01/30/2021 12H,108256
01/30/2021 11H,105149
01/30/2021 10H,103940
01/30/2021 09H,103778
01/30/2021 08H,103789
01/30/2021 07H,105018
01/30/2021 06H,106122
01/30/2021 05H,113096
01/30/2021 04H,114555
01/30/2021 03H,117171
01/30/2021 02H,120311
01/30/2021 01H,120869
01/30/2021 00H,116979
01/29/2021 23H,112622
01/29/2021 22H,112871
01/29/2021 21H,114538
01/29/2021 20H,117123
01/29/2021 19H,119428
01/29/2021 18H,123457
01/29/2021 17H,125942
01/29/2021 16H,127887
01/29/2021 15H,128752
01/29/2021 14H,130388
01/29/2021 13H,127672
01/29/2021 12H,122847
01/29/2021 11H,118800
01/29/2021 10H,116096
01/29/2021 09H,115924
01/29/2021 08H,116684
01/29/2021 07H,116834
01/29/2021 06H,118334
01/29/2021 05H,116865
01/29/2021 04H,126978
01/29/2021 03H,129117
01/29/2021 02H,130413
01/29/2021 01H,130872
01/29/2021 00H,127002
01/28/2021 23H,120591
01/28/2021 22H,116529
01/28/2021 21H,116361
01/28/2021 20H,119469
01/28/2021 19H,123837
01/28/2021 18H,126813
01/28/2021 17H,128436
01/28/2021 16H,129843
01/28/2021 15H,129749
01/28/2021 14H,128385
01/28/2021 13H,124719
01/28/2021 12H,118774
01/28/2021 11H,112837
01/28/2021 10H,106936
01/28/2021 09H,104550
01/28/2021 08H,104000
01/28/2021 07H,105883
01/28/2021 06H,109726
01/28/2021 05H,111547
01/28/2021 04H,120694
01/28/2021 03H,125195
01/28/2021 02H,128945
01/28/2021 01H,130586
01/28/2021 00H,128161
01/27/2021 23H,124653
01/27/2021 22H,121362
01/27/2021 21H,120212
01/27/2021 20H,119562
01/27/2021 19H,120606
01/27/2021 18H,120458
01/27/2021 17H,121615
01/27/2021 16H,122714
01/27/2021 15H,122879
01/27/2021 14H,121678
01/27/2021 13H,117297
01/27/2021 12H,110848
01/27/2021 11H,103538
01/27/2021 10H,99895
01/27/2021 09H,99380
01/27/2021 08H,100451
01/27/2021 07H,103753
01/27/2021 06H,107742
01/27/2021 05H,110749
01/27/2021 04H,115197
01/27/2021 03H,118708
01/27/2021 02H,121337
01/27/2021 01H,124301
01/27/2021 00H,124211
01/26/2021 23H,122324
01/26/2021 22H,119815
01/26/2021 21H,119156
01/26/2021 20H,119854
01/26/2021 19H,120497
01/26/2021 18H,121426
01/26/2021 17H,121992
01/26/2021 16H,121506
01/26/2021 15H,118999
01/26/2021 14H,114841
01/26/2021 13H,108732
01/26/2021 12H,101556
01/26/2021 11H,95126
01/26/2021 10H,92203
01/26/2021 09H,91819
01/26/2021 08H,93413
01/26/2021 07H,95823
01/26/2021 06H,99238
01/26/2021 05H,103652
01/26/2021 04H,105785
01/26/2021 03H,111122
01/26/2021 02H,117152
01/26/2021 01H,119271
01/26/2021 00H,115839
01/25/2021 23H,112827
01/25/2021 22H,110793
01/25/2021 21H,112239
01/25/2021 20H,115422
01/25/2021 19H,117482
01/25/2021 18H,119035
01/25/2021 17H,121515
01/25/2021 16H,122046
01/25/2021 15H,122044
01/25/2021 14H,119960
01/25/2021 13H,114385
01/25/2021 12H,105595
01/25/2021 11H,98759
01/25/2021 10H,93911
01/25/2021 09H,93114
01/25/2021 08H,93211
01/25/2021 07H,97492
01/25/2021 06H,103072
01/25/2021 05H,109576
01/25/2021 04H,114852
01/25/2021 03H,118285
01/25/2021 02H,120610
01/25/2021 01H,122522
01/25/2021 00H,121745
01/24/2021 23H,116258
01/24/2021 22H,111517
01/24/2021 21H,110384
01/24/2021 20H,110842
01/24/2021 19H,111029
01/24/2021 18H,111498
01/24/2021 17H,112209
01/24/2021 16H,113043
01/24/2021 15H,112519
01/24/2021 14H,110801
01/24/2021 13H,108155
01/24/2021 12H,106047
01/24/2021 11H,104754
01/24/2021 10H,101693
01/24/2021 09H,100134
01/24/2021 08H,99626
01/24/2021 07H,101580
01/24/2021 06H,102909
01/24/2021 05H,106557
01/24/2021 04H,109658
01/24/2021 03H,113417
01/24/2021 02H,117162
01/24/2021 01H,119418
01/24/2021 00H,117407
01/23/2021 23H,110254
01/23/2021 22H,104656
01/23/2021 21H,100950
01/23/2021 20H,102208
01/23/2021 19H,105867
01/23/2021 18H,108198
01/23/2021 17H,111962
01/23/2021 16H,115764
01/23/2021 15H,117242
01/23/2021 14H,117041
01/23/2021 13H,114754
01/23/2021 12H,111368
01/23/2021 11H,108539
01/23/2021 10H,105956
01/23/2021 09H,104381
01/23/2021 08H,102858
01/23/2021 07H,104965
01/23/2021 06H,108222
01/23/2021 05H,107634
01/23/2021 04H,112451
01/23/2021 03H,116434
01/23/2021 02H,119389
01/23/2021 01H,121119
01/23/2021 00H,120705
01/22/2021 23H,117166
01/22/2021 22H,112866
01/22/2021 21H,111579
01/22/2021 20H,113027
01/22/2021 19H,114715
01/22/2021 18H,116182
01/22/2021 17H,116488
01/22/2021 16H,117366
01/22/2021 15H,116901
01/22/2021 14H,114907
01/22/2021 13H,109221
01/22/2021 12H,101287
01/22/2021 11H,93060
01/22/2021 10H,86775
01/22/2021 09H,83956
01/22/2021 08H,83116
01/22/2021 07H,84983
01/22/2021 06H,90627
01/22/2021 05H,100742
01/22/2021 04H,105657
01/22/2021 03H,111588
01/22/2021 02H,113778
01/22/2021 01H,115485
01/22/2021 00H,112176
01/21/2021 23H,106388
01/21/2021 22H,102291
01/21/2021 21H,102499
01/21/2021 20H,104119
01/21/2021 19H,106507
01/21/2021 18H,109869
01/21/2021 17H,113970
01/21/2021 16H,116914
01/21/2021 15H,119527
01/21/2021 14H,119413
01/21/2021 13H,113975
01/21/2021 12H,105884
01/21/2021 11H,98955
01/21/2021 10H,93851
01/21/2021 09H,91523
01/21/2021 08H,92140
01/21/2021 07H,94628
01/21/2021 06H,97500
01/21/2021 05H,101049
01/21/2021 04H,107143
01/21/2021 03H,111947
01/21/2021 02H,115808
01/21/2021 01H,114962
01/21/2021 00H,111866
01/20/2021 23H,105654
01/20/2021 22H,101074
01/20/2021 21H,99079
01/20/2021 20H,100924
01/20/2021 19H,104583
01/20/2021 18H,108040
01/20/2021 17H,111983
01/20/2021 16H,114826
01/20/2021 15H,118346
01/20/2021 14H,121299
01/20/2021 13H,118701
01/20/2021 12H,112661
01/20/2021 11H,105655
01/20/2021 10H,102614
01/20/2021 09H,103447
01/20/2021 08H,105512
01/20/2021 07H,107386
01/20/2021 06H,110948
01/20/2021 05H,115233
01/20/2021 04H,118747
01/20/2021 03H,122149
01/20/2021 02H,125199
01/20/2021 01H,124099
01/20/2021 00H,120683
01/19/2021 23H,113796
01/19/2021 22H,107799
01/19/2021 21H,105395
01/19/2021 20H,105567
01/19/2021 19H,108347
01/19/2021 18H,112201
01/19/2021 17H,117691
01/19/2021 16H,121012
01/19/2021 15H,123358
01/19/2021 14H,123607
01/19/2021 13H,119749
01/19/2021 12H,112449
01/19/2021 11H,107022
01/19/2021 10H,104129
01/19/2021 09H,104675
01/19/2021 08H,106347
01/19/2021 07H,107862
01/19/2021 06H,109797
01/19/2021 05H,110459
01/19/2021 04H,119530
01/19/2021 03H,125475
01/19/2021 02H,128610
01/19/2021 01H,129340
01/19/2021 00H,126508
01/18/2021 23H,120501
01/18/2021 22H,114551
01/18/2021 21H,112611
01/18/2021 20H,114015
01/18/2021 19H,115565
01/18/2021 18H,118705
01/18/2021 17H,122678
01/18/2021 16H,125868
01/18/2021 15H,126761
01/18/2021 14H,129033
01/18/2021 13H,124606
01/18/2021 12H,118017
01/18/2021 11H,110234
01/18/2021 10H,105507
01/18/2021 09H,102690
01/18/2021 08H,102644
01/18/2021 07H,104669
01/18/2021 06H,109505
01/18/2021 05H,113503
01/18/2021 04H,118041
01/18/2021 03H,120983
01/18/2021 02H,123447
01/18/2021 01H,122695
01/18/2021 00H,119074
01/17/2021 23H,108998
01/17/2021 22H,101618
01/17/2021 21H,98358
01/17/2021 20H,99278
01/17/2021 19H,101424
01/17/2021 18H,104261
01/17/2021 17H,108329
01/17/2021 16H,112110
01/17/2021 15H,112898
01/17/2021 14H,113012
01/17/2021 13H,110701
01/17/2021 12H,107588
01/17/2021 11H,105151
01/17/2021 10H,103749
01/17/2021 09H,103836
01/17/2021 08H,104232
01/17/2021 07H,104591
01/17/2021 06H,107259
01/17/2021 05H,109717
01/17/2021 04H,113649
01/17/2021 03H,116542
01/17/2021 02H,118225
01/17/2021 01H,117973
01/17/2021 00H,113691
01/16/2021 23H,107419
01/16/2021 22H,102778
01/16/2021 21H,102271
01/16/2021 20H,104749
01/16/2021 19H,107134
01/16/2021 18H,109468
01/16/2021 17H,112666
01/16/2021 16H,115671
01/16/2021 15H,116926
01/16/2021 14H,116128
01/16/2021 13H,111122
01/16/2021 12H,106006
01/16/2021 11H,101690
01/16/2021 10H,98062
01/16/2021 09H,96560
01/16/2021 08H,97379
01/16/2021 07H,98059
01/16/2021 06H,99101
01/16/2021 05H,103352
01/16/2021 04H,108795
01/16/2021 03H,111956
01/16/2021 02H,115039
01/16/2021 01H,114823
01/16/2021 00H,109812
01/15/2021 23H,103119
01/15/2021 22H,99966
01/15/2021 21H,100050
01/15/2021 20H,101948
01/15/2021 19H,103662
01/15/2021 18H,106080
01/15/2021 17H,109390
01/15/2021 16H,112677
01/15/2021 15H,114185
01/15/2021 14H,113056
01/15/2021 13H,109442
01/15/2021 12H,101468
01/15/2021 11H,95918
01/15/2021 10H,92831
01/15/2021 09H,90912
01/15/2021 08H,90484
01/15/2021 07H,91216
01/15/2021 06H,93861
01/15/2021 05H,97887
01/15/2021 04H,101912
01/15/2021 03H,105235
01/15/2021 02H,107569
01/15/2021 01H,108125
01/15/2021 00H,103500
01/14/2021 23H,95703
01/14/2021 22H,91462
01/14/2021 21H,91094
01/14/2021 20H,92055
01/14/2021 19H,95335
01/14/2021 18H,100367
01/14/2021 17H,106308
01/14/2021 16H,110791
01/14/2021 15H,112857
01/14/2021 14H,115541
01/14/2021 13H,112753
01/14/2021 12H,106897
01/14/2021 11H,102106
01/14/2021 10H,98214
01/14/2021 09H,95497
01/14/2021 08H,95410
01/14/2021 07H,95843
01/14/2021 06H,97010
01/14/2021 05H,101329
01/14/2021 04H,109849
01/14/2021 03H,115218
01/14/2021 02H,120890
01/14/2021 01H,123535
01/14/2021 00H,122027
01/13/2021 23H,115800
01/13/2021 22H,112193
01/13/2021 21H,110805
01/13/2021 20H,111206
01/13/2021 19H,114838
01/13/2021 18H,118570
01/13/2021 17H,120413
01/13/2021 16H,120533
01/13/2021 15H,121473
01/13/2021 14H,121363
01/13/2021 13H,117400
01/13/2021 12H,112735
01/13/2021 11H,106509
01/13/2021 10H,99681
01/13/2021 09H,96659
01/13/2021 08H,95855
01/13/2021 07H,96782
01/13/2021 06H,100103
01/13/2021 05H,106578
01/13/2021 04H,111254
01/13/2021 03H,118239
01/13/2021 02H,123829
01/13/2021 01H,126222
01/13/2021 00H,125981
01/12/2021 23H,121643
01/12/2021 22H,118039
01/12/2021 21H,117297
01/12/2021 20H,119431
01/12/2021 19H,122915
01/12/2021 18H,125342
01/12/2021 17H,127017
01/12/2021 16H,128500
01/12/2021 15H,129382
01/12/2021 14H,129490
01/12/2021 13H,126596
01/12/2021 12H,121905
01/12/2021 11H,115629
01/12/2021 10H,110890
01/12/2021 09H,108279
01/12/2021 08H,105503
01/12/2021 07H,106483
01/12/2021 06H,109441
01/12/2021 05H,113718
01/12/2021 04H,116137
01/12/2021 03H,121392
01/12/2021 02H,125301
01/12/2021 01H,127091
01/12/2021 00H,126673
01/11/2021 23H,123620
01/11/2021 22H,120380
01/11/2021 21H,119935
01/11/2021 20H,122219
01/11/2021 19H,124195
01/11/2021 18H,126639
01/11/2021 17H,128176
01/11/2021 16H,129533
01/11/2021 15H,127971
01/11/2021 14H,126327
01/11/2021 13H,123221
01/11/2021 12H,118963
01/11/2021 11H,114409
01/11/2021 10H,111746
01/11/2021 09H,110589
01/11/2021 08H,110725
01/11/2021 07H,112839
01/11/2021 06H,116309
01/11/2021 05H,116013
01/11/2021 04H,121661
01/11/2021 03H,125648
01/11/2021 02H,127718
01/11/2021 01H,127780
01/11/2021 00H,127344
01/10/2021 23H,122711
01/10/2021 22H,117286
01/10/2021 21H,114416
01/10/2021 20H,115124
01/10/2021 19H,116607
01/10/2021 18H,118583
01/10/2021 17H,120625
01/10/2021 16H,121176
01/10/2021 15H,122109
01/10/2021 14H,121915
01/10/2021 13H,121515
01/10/2021 12H,119602
01/10/2021 11H,115081
01/10/2021 10H,113579
01/10/2021 09H,113268
01/10/2021 08H,115265
01/10/2021 07H,116676
01/10/2021 06H,119143
01/10/2021 05H,123084
01/10/2021 04H,125702
01/10/2021 03H,128147
01/10/2021 02H,129229
01/10/2021 01H,129099
01/10/2021 00H,126604
01/9/2021 23H,122656
01/9/2021 22H,119097
01/9/2021 21H,118398
01/9/2021 20H,119317
01/9/2021 19H,120904
01/9/2021 18H,123167
01/9/2021 17H,124156
01/9/2021 16H,125938
01/9/2021 15H,127752
01/9/2021 14H,127262
01/9/2021 13H,124728
01/9/2021 12H,121420
01/9/2021 11H,118799
01/9/2021 10H,116346
01/9/2021 09H,116722
01/9/2021 08H,117476
01/9/2021 07H,119117
01/9/2021 06H,120908
01/9/2021 05H,121664
01/9/2021 04H,126857
01/9/2021 03H,130149
01/9/2021 02H,131346
01/9/2021 01H,130984
01/9/2021 00H,129462
01/8/2021 23H,126652
01/8/2021 22H,125825
01/8/2021 21H,125946
01/8/2021 20H,127070
01/8/2021 19H,127574
01/8/2021 18H,128629
01/8/2021 17H,128165
01/8/2021 16H,128819
01/8/2021 15H,128254
01/8/2021 14H,126331
01/8/2021 13H,122162
01/8/2021 12H,117229
01/8/2021 11H,111346
01/8/2021 10H,107969
01/8/2021 09H,107088
01/8/2021 08H,107335
01/8/2021 07H,109343
01/8/2021 06H,112668
01/8/2021 05H,114665
01/8/2021 04H,118904
01/8/2021 03H,123150
01/8/2021 02H,125409
01/8/2021 01H,125832
01/8/2021 00H,125473
01/7/2021 23H,122870
01/7/2021 22H,120107
01/7/2021 21H,118744
01/7/2021 20H,119158
01/7/2021 19H,119874
01/7/2021 18H,121261
01/7/2021 17H,122847
01/7/2021 16H,124030
01/7/2021 15H,124475
01/7/2021 14H,123368
01/7/2021 13H,119283
01/7/2021 12H,112834
01/7/2021 11H,106939
01/7/2021 10H,102666
01/7/2021 09H,99692
01/7/2021 08H,99327
01/7/2021 07H,101207
01/7/2021 06H,104702
01/7/2021 05H,106166
01/7/2021 04H,110029
01/7/2021 03H,112428
01/7/2021 02H,114069
01/7/2021 01H,115416
01/7/2021 00H,113676
01/6/2021 23H,109203
01/6/2021 22H,105987
01/6/2021 21H,104051
01/6/2021 20H,104359
01/6/2021 19H,106270
01/6/2021 18H,107767
01/6/2021 17H,108575
01/6/2021 16H,110192
01/6/2021 15H,111079
01/6/2021 14H,110477
01/6/2021 13H,105177
01/6/2021 12H,98364
01/6/2021 11H,93366
01/6/2021 10H,89383
01/6/2021 09H,87097
01/6/2021 08H,85869
01/6/2021 07H,86616
01/6/2021 06H,89169
01/6/2021 05H,92146
01/6/2021 04H,97978
01/6/2021 03H,102549
01/6/2021 02H,104694
01/6/2021 01H,105343
01/6/2021 00H,104629
01/5/2021 23H,98838
01/5/2021 22H,94465
01/5/2021 21H,93787
01/5/2021 20H,96144
01/5/2021 19H,98384
01/5/2021 18H,101403
01/5/2021 17H,106224
01/5/2021 16H,109070
01/5/2021 15H,111529
01/5/2021 14H,112935
01/5/2021 13H,109751
01/5/2021 12H,103341
01/5/2021 11H,98304
01/5/2021 10H,94621
01/5/2021 09H,93778
01/5/2021 08H,93692
01/5/2021 07H,94061
01/5/2021 06H,96938
01/5/2021 05H,100292
01/5/2021 04H,106945
01/5/2021 03H,111562
01/5/2021 02H,114393
01/5/2021 01H,113767
01/5/2021 00H,108480
01/4/2021 23H,101476
01/4/2021 22H,97401
01/4/2021 21H,95933
01/4/2021 20H,96431
01/4/2021 19H,96711
01/4/2021 18H,98623
01/4/2021 17H,100457
01/4/2021 16H,101949
01/4/2021 15H,105212
01/4/2021 14H,105063
01/4/2021 13H,102363
01/4/2021 12H,97058
01/4/2021 11H,92260
01/4/2021 10H,87802
01/4/2021 09H,85196
01/4/2021 08H,83420
01/4/2021 07H,84866
01/4/2021 06H,87183
01/4/2021 05H,89335
01/4/2021 04H,95124
01/4/2021 03H,99000
01/4/2021 02H,104601
01/4/2021 01H,108031
01/4/2021 00H,105169
01/3/2021 23H,98837
01/3/2021 22H,94198
01/3/2021 21H,93374
01/3/2021 20H,94546
01/3/2021 19H,96319
01/3/2021 18H,96366
01/3/2021 17H,97307
01/3/2021 16H,97124
01/3/2021 15H,96559
01/3/2021 14H,91911
01/3/2021 13H,86121
01/3/2021 12H,82725
01/3/2021 11H,80644
01/3/2021 10H,78560
01/3/2021 09H,77934
01/3/2021 08H,78279
01/3/2021 07H,80447
01/3/2021 06H,83881
01/3/2021 05H,89174
01/3/2021 04H,93265
01/3/2021 03H,96243
01/3/2021 02H,99270
01/3/2021 01H,102898
01/3/2021 00H,101121
01/2/2021 23H,96095
01/2/2021 22H,92566
01/2/2021 21H,91366
01/2/2021 20H,91470
01/2/2021 19H,92502
01/2/2021 18H,95434
01/2/2021 17H,98512
01/2/2021 16H,99717
01/2/2021 15H,99760
01/2/2021 14H,96841
01/2/2021 13H,93130
01/2/2021 12H,89251
01/2/2021 11H,86707
01/2/2021 10H,85457
01/2/2021 09H,85881
01/2/2021 08H,86453
01/2/2021 07H,88133
01/2/2021 06H,93012
01/2/2021 05H,98149
01/2/2021 04H,101232
01/2/2021 03H,104417
01/2/2021 02H,106341
01/2/2021 01H,107752
01/2/2021 00H,106435
01/1/2021 23H,101371
01/1/2021 22H,96923
01/1/2021 21H,95994
01/1/2021 20H,96093
01/1/2021 19H,96579
01/1/2021 18H,97545
01/1/2021 17H,97311
01/1/2021 16H,95374
01/1/2021 15H,93022
01/1/2021 14H,90503
01/1/2021 13H,88761
01/1/2021 12H,86530
01/1/2021 11H,83534
01/1/2021 10H,82954
01/1/2021 09H,83623
01/1/2021 08H,84820
01/1/2021 07H,84946
01/1/2021 06H,86899
01/1/2021 05H,88622
01/1/2021 04H,91602
01/1/2021 03H,95463
01/1/2021 02H,100088
01/1/2021 01H,104578
01/1/2021 00H,105728
12/31/2020 23H,102709
12/31/2020 22H,100920
12/31/2020 21H,100876
12/31/2020 20H,101849
12/31/2020 19H,102665
12/31/2020 18H,104076
12/31/2020 17H,104909
12/31/2020 16H,103711
12/31/2020 15H,100610
12/31/2020 14H,96883
12/31/2020 13H,93364
12/31/2020 12H,89113
12/31/2020 11H,84094
12/31/2020 10H,82354
12/31/2020 09H,81810
12/31/2020 08H,82594
12/31/2020 07H,84844
12/31/2020 06H,88938
12/31/2020 05H,99572
12/31/2020 04H,103339
12/31/2020 03H,104895
12/31/2020 02H,106730
12/31/2020 01H,106951
12/31/2020 00H,102802
12/30/2020 23H,96800
12/30/2020 22H,92242
12/30/2020 21H,91122
12/30/2020 20H,91649
12/30/2020 19H,92609
12/30/2020 18H,92710
12/30/2020 17H,92409
12/30/2020 16H,93336
12/30/2020 15H,92739
12/30/2020 14H,91531
12/30/2020 13H,88947
12/30/2020 12H,84876
12/30/2020 11H,80339
12/30/2020 10H,78142
12/30/2020 09H,78668
12/30/2020 08H,81254
12/30/2020 07H,84187
12/30/2020 06H,87282
12/30/2020 05H,94335
